SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26,ANNOTATOR_27
17,ar-en,fl,10,0.15202624327559597,nan,0.48962415286213423,nan,-0.8874492205722415,-0.28790776908943394,-0.4102082401916639,nan,-0.6189836861731548,nan,0.17657500379098898,nan,nan,nan,nan,nan,nan,-0.06462162115159932,0.7439733005562382,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
18,ar-en,fl,10,0.7135232914630706,nan,0.8922841952671784,nan,-0.7567897872226841,0.616245139795681,0.817299988530019,nan,1.0348094260357301,nan,0.7581778464664295,nan,nan,nan,nan,nan,nan,0.9060215047173211,0.7439733005562382,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
19,ar-en,fl,10,0.7135232914630706,nan,0.5902891634633953,nan,-0.7567897872226841,0.616245139795681,0.33697068163892563,nan,1.0348094260357301,nan,0.25966112417319476,nan,nan,nan,nan,nan,nan,0.6950121295284254,0.7439733005562382,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
20,ar-en,fl,10,-1.3640157868305856,nan,-0.3156959319479542,nan,-0.10349262047489706,-1.0628959767052466,-1.6377164689133468,nan,-1.9052672178911765,nan,-1.2358890427065095,nan,nan,nan,nan,nan,nan,0.10418587899951728,-1.5345489555097354,-0.3208623780710112,nan,nan,nan,nan,nan,nan,nan
21,ar-en,fl,10,0.7135232914630706,nan,0.8922841952671784,nan,-0.8874492205722415,0.3579157372570767,0.817299988530019,nan,1.0348094260357301,nan,0.7581778464664295,nan,nan,nan,nan,nan,nan,0.48400275433952966,0.7439733005562382,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
22,ar-en,fl,10,0.7135232914630706,nan,0.7916191846659174,nan,0.4191451129233326,0.616245139795681,0.33697068163892563,nan,0.48354505529943514,nan,0.7581778464664295,nan,nan,nan,nan,nan,nan,0.5262046293773088,0.7439733005562382,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
23,ar-en,fl,10,0.09587653845684851,nan,0.5902891634633953,nan,-1.018108653921799,-0.28790776908943394,-0.6770578551311601,nan,-1.3080641495935235,nan,-1.2358890427065095,nan,nan,nan,nan,nan,nan,-0.06462162115159932,0.5900190940652941,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
24,ar-en,fl,10,0.7135232914630706,nan,0.8922841952671784,nan,-0.10349262047489706,0.616245139795681,0.817299988530019,nan,1.0348094260357301,nan,0.7581778464664295,nan,nan,nan,nan,nan,nan,0.568406504415088,0.7439733005562382,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
25,ar-en,fl,10,0.7135232914630706,nan,0.8922841952671784,nan,-0.8874492205722415,0.6808274904303321,-0.5703180091553617,nan,1.0348094260357301,nan,0.7581778464664295,nan,nan,nan,nan,nan,nan,0.6106083794528672,0.7439733005562382,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
26,ar-en,fl,10,0.7135232914630706,nan,0.8922841952671784,nan,0.4191451129233326,0.616245139795681,0.817299988530019,nan,1.0348094260357301,nan,0.7581778464664295,nan,nan,nan,nan,nan,nan,1.2014346299817753,0.7439733005562382,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
27,ar-en,fl,10,0.7135232914630706,nan,0.8922841952671784,nan,-0.4954709205235693,0.55166278916103,0.2836007586510264,nan,-0.06771931543685983,nan,0.34274724455540057,nan,nan,nan,nan,nan,nan,1.2014346299817753,0.4052740462761611,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
28,ar-en,fl,10,0.7135232914630706,nan,0.7916191846659174,nan,0.8111234129720049,0.22875103598777458,-0.7837977011069587,nan,-1.8133898227684606,nan,-0.6542862000310689,nan,nan,nan,nan,nan,nan,0.4418008793017505,-0.02579773189848256,0.13673648068771516,nan,nan,nan,nan,nan,nan,nan
29,ar-en,fl,10,-0.8025187386431109,nan,-0.11436591074543208,nan,-0.6261303538731267,-1.7087194830517574,-1.050647316046455,nan,-2.9618572618024084,nan,-0.4881139592666573,nan,nan,nan,nan,nan,nan,-1.1618703721338572,-1.1958497012296583,-0.4352620927606928,nan,nan,nan,nan,nan,nan,nan
30,ar-en,fl,10,-0.7463690338243635,nan,0.7916191846659174,nan,-1.018108653921799,-1.9670488855903616,-2.2247856217802386,nan,-2.4105928910661136,nan,-1.1528029223243037,nan,nan,nan,nan,nan,nan,-1.330677872284974,-1.5653397968079241,-1.8461919072667656,nan,nan,nan,nan,nan,nan,nan
31,ar-en,fl,10,-0.016422871180646417,nan,0.8922841952671784,nan,-1.1487680872713564,-1.2566430286091999,0.2836007586510264,nan,-2.4105928910661136,nan,-1.7344057649997442,nan,nan,nan,nan,nan,nan,1.117030879906217,-0.02579773189848256,-0.3589956163009051,nan,nan,nan,nan,nan,nan,nan
32,ar-en,fl,10,0.7135232914630706,nan,-0.11436591074543208,nan,-1.1487680872713564,-0.8691489248012935,-0.35683831720376463,nan,-0.11365801299821773,nan,-0.9866306815598921,nan,nan,nan,nan,nan,nan,0.6950121295284254,0.7439733005562382,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
33,ar-en,fl,9,0.7135232914630706,nan,0.48962415286213423,nan,0.9417828463215623,-0.41707247035873607,nan,nan,-0.11365801299821773,-1.2843751285999991,-0.32194171850224573,nan,-0.15429516698602813,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
34,ar-en,fl,9,0.7135232914630706,nan,0.7916191846659174,nan,-0.6261303538731267,-0.6754018728973403,nan,nan,-0.6649223837345127,-2.0911176687730655,0.7581778464664295,nan,0.4133229268031334,nan,nan,nan,nan,nan,nan,-1.8461919072667656,nan,nan,nan,nan,nan,nan,nan
35,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,1.7257394464189066,0.616245139795681,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.47993562475675994,nan,nan,nan,nan,nan,nan,nan
36,ar-en,fl,9,0.7135232914630706,nan,0.8922841952671784,nan,-0.7567897872226841,0.03500398408382139,nan,nan,-0.11365801299821773,-0.2535374383788585,-0.32194171850224573,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,-0.5115285692204805,nan,nan,nan,nan,nan,nan,nan
37,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,1.7257394464189066,0.616245139795681,nan,nan,1.0348094260357301,0.5980241318038227,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
38,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,1.464420579719792,0.6808274904303321,nan,nan,1.0348094260357301,0.5980241318038227,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
39,ar-en,fl,9,0.7135232914630706,nan,0.8922841952671784,nan,1.0724422796711197,0.616245139795681,nan,nan,0.4376063577380772,-0.0742613183403993,0.4258333649376063,nan,0.791734989329241,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
40,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,1.464420579719792,0.616245139795681,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
41,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,1.3337611463702346,0.616245139795681,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.47993562475675994,nan,nan,nan,nan,nan,nan,nan
42,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,1.2031017130206771,0.6808274904303321,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
43,ar-en,fl,9,-0.24102169045563626,nan,0.28829413165961215,nan,0.4191451129233326,-0.9983136260705956,nan,nan,0.48354505529943514,-0.29835646838847335,-0.07268335735562839,nan,0.791734989329241,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
44,ar-en,fl,9,-1.4763151964680805,nan,-0.21503092134669313,nan,-1.018108653921799,-1.1920606779745488,nan,nan,-1.2161867544708076,-0.4328135584173177,-1.9005780057641557,nan,-0.24889818261755506,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
45,ar-en,fl,9,0.7135232914630706,nan,0.6909541740646563,nan,-0.8874492205722415,0.1641686853531235,nan,nan,-2.4105928910661136,-0.1190803483500141,0.17657500379098898,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
46,ar-en,fl,9,-0.46562050973062613,nan,-0.013700900144171026,nan,-0.8874492205722415,-0.9983136260705956,nan,nan,-1.9052672178911765,-0.38799452840770293,-1.3189751630887152,nan,-0.15429516698602813,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
47,ar-en,fl,9,0.7135232914630706,nan,0.8922841952671784,nan,2.117717746467579,0.616245139795681,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
48,ar-en,fl,9,-0.690219329005616,nan,-0.41636094254921524,nan,-0.7567897872226841,0.616245139795681,nan,nan,-0.11365801299821773,0.23947189172690433,0.17657500379098898,nan,0.12951387990855262,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
49,ar-en,fl,9,0.7135232914630706,nan,0.8922841952671784,nan,0.6804639796224474,0.03500398408382139,nan,nan,-1.2161867544708076,0.6428431618134376,0.7581778464664295,nan,0.03491086427702571,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
50,ar-en,fl,9,0.7135232914630706,nan,0.6909541740646563,nan,-0.6261303538731267,-0.28790776908943394,nan,nan,-0.7567997788572285,-0.2535374383788585,-0.9866306815598921,nan,0.5079259424346603,nan,nan,nan,nan,nan,nan,-0.39712885453079894,nan,nan,nan,nan,nan,nan,nan
51,ar-en,fl,9,-1.1394169675555956,nan,-1.3223460379605647,nan,-1.5407463873200287,-1.0628959767052466,nan,nan,-0.7567997788572285,-1.2843751285999991,-0.9035445611776862,nan,-0.343501198249082,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
52,ar-en,fl,9,0.7135232914630706,nan,0.8922841952671784,nan,0.1578262462242178,0.6808274904303321,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
53,ar-en,fl,9,0.7135232914630706,nan,0.8922841952671784,nan,-0.8874492205722415,-0.9983136260705956,nan,nan,1.0348094260357301,0.5980241318038227,-0.5712000796488631,nan,0.5079259424346603,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
54,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,1.7257394464189066,0.6808274904303321,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
55,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,1.3337611463702346,0.616245139795681,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
56,ar-en,fl,9,0.7135232914630706,nan,-0.41636094254921524,nan,-0.6261303538731267,-0.41707247035873607,nan,nan,-0.11365801299821773,0.5980241318038227,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
57,ar-en,fl,9,-1.7009140157430702,nan,-1.4230110485618257,nan,-1.2794275206209138,-1.1920606779745488,nan,nan,-2.4105928910661136,-0.7017277384750066,-0.7373723204132747,nan,0.22411689554007955,nan,nan,nan,nan,nan,nan,-1.6555257161172965,nan,nan,nan,nan,nan,nan,nan
58,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,-0.7567897872226841,0.616245139795681,nan,nan,0.5294837528607931,0.5980241318038227,0.7581778464664295,nan,0.791734989329241,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
59,ar-en,fl,9,-0.7463690338243635,nan,0.3889591422608732,nan,-0.8874492205722415,-0.352490119724085,nan,nan,-2.4105928910661136,-0.47763258842693257,-0.7373723204132747,nan,0.22411689554007955,nan,nan,nan,nan,nan,nan,-1.769925430806978,nan,nan,nan,nan,nan,nan,nan
60,ar-en,fl,9,-0.5217702145493736,nan,-0.7183559743529984,nan,-1.1487680872713564,-0.352490119724085,nan,nan,-0.7108610812958707,0.6428431618134376,-0.5712000796488631,nan,0.4133229268031334,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
61,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,-0.8874492205722415,0.55166278916103,nan,nan,0.9888707284743722,-0.34317549839808814,0.25966112417319476,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
62,ar-en,fl,9,0.7135232914630706,nan,0.48962415286213423,nan,-0.8874492205722415,0.3579157372570767,nan,nan,0.48354505529943514,0.5980241318038227,-0.15576947773783417,nan,0.22411689554007955,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
63,ar-en,fl,9,-0.7463690338243635,nan,-0.8190209849542595,nan,-0.3648114871740119,-0.029578366550829675,nan,nan,0.5294837528607931,-0.34317549839808814,0.17657500379098898,nan,0.4133229268031334,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
64,ar-en,fl,9,-2.487009883205535,nan,0.3889591422608732,nan,-1.018108653921799,0.22875103598777458,nan,nan,-1.8133898227684606,0.19465286171728954,-0.40502783888445154,nan,-0.6273102451436627,nan,nan,nan,nan,nan,nan,-0.47339533099058667,nan,nan,nan,nan,nan,nan,nan
65,ar-en,fl,9,-0.9148181482806058,nan,-0.5170259531504763,nan,-0.4954709205235693,0.616245139795681,nan,nan,-2.4105928910661136,-0.47763258842693257,-1.6513196446175382,nan,0.12951387990855262,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
66,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,0.8111234129720049,0.6808274904303321,nan,nan,0.9888707284743722,0.5980241318038227,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
67,ar-en,fl,9,0.7135232914630706,nan,0.9929492058684395,nan,1.464420579719792,0.3579157372570767,nan,nan,0.9888707284743722,0.6428431618134376,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
68,ar-en,fl,9,0.7135232914630706,nan,0.8922841952671784,nan,0.6804639796224474,0.29333338662242564,nan,nan,0.9888707284743722,0.5980241318038227,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
69,ar-en,fl,9,-0.577919919368121,nan,-0.013700900144171026,nan,0.2884856795737752,0.42249808789172777,nan,nan,-0.6189836861731548,-0.29835646838847335,-0.5712000796488631,nan,-0.15429516698602813,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
70,ar-en,fl,9,0.7135232914630706,nan,0.8922841952671784,nan,0.1578262462242178,0.42249808789172777,nan,nan,-0.11365801299821773,0.6428431618134376,0.7581778464664295,nan,0.886338004960768,nan,nan,nan,nan,nan,nan,0.5180688629866538,nan,nan,nan,nan,nan,nan,nan
71,ar-en,fl,10,0.4327747673693333,nan,0.7916191846659174,nan,nan,0.616245139795681,nan,nan,0.07009677724721392,-0.47763258842693257,0.25966112417319476,nan,nan,-1.0209354130500097,0.8057223282758552,nan,nan,nan,nan,0.5180688629866538,nan,nan,0.9252001258164001,nan,nan,nan,nan
72,ar-en,fl,10,0.7135232914630706,nan,-0.5170259531504763,nan,nan,0.55166278916103,nan,nan,-0.6649223837345127,0.6428431618134376,0.25966112417319476,nan,nan,-1.3729302807574533,0.8711877984790132,nan,nan,nan,nan,0.5180688629866538,nan,nan,0.9252001258164001,nan,nan,nan,nan
73,ar-en,fl,10,0.7135232914630706,nan,0.3889591422608732,nan,nan,0.48708043852637883,nan,nan,-2.180899403259324,0.015376741678830314,0.7581778464664295,nan,nan,-1.443329254298942,0.8057223282758552,nan,nan,nan,nan,-2.303790766025492,nan,nan,-0.024805707879846192,nan,nan,nan,nan
74,ar-en,fl,10,-0.46562050973062613,nan,-0.11436591074543208,nan,nan,0.48708043852637883,nan,nan,-2.04308331057525,-2.673765058898058,-0.6542862000310689,nan,nan,-2.428914883879784,0.2165330964474342,nan,nan,nan,nan,-2.913922577703794,nan,nan,-0.9748115415760925,nan,nan,nan,nan
75,ar-en,fl,10,0.7135232914630706,nan,0.8922841952671784,nan,nan,0.616245139795681,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,nan,0.9502358461116741,0.8711877984790132,nan,nan,nan,nan,0.47993562475675994,nan,nan,0.9252001258164001,nan,nan,nan,nan
76,ar-en,fl,10,0.3766250625505858,nan,-0.41636094254921524,nan,nan,-0.09416071718548073,nan,nan,-0.7567997788572285,-0.47763258842693257,0.34274724455540057,nan,nan,-0.8801374659670324,0.4129295070569079,nan,nan,nan,nan,-2.341924004255386,nan,nan,0.9252001258164001,nan,nan,nan,nan
77,ar-en,fl,10,-0.24102169045563626,nan,-1.624341069764348,nan,nan,-0.029578366550829675,nan,nan,-2.3646541935047556,-2.7185840889076727,-0.5712000796488631,nan,nan,-3.132904619294671,-0.5690525459904605,nan,nan,nan,nan,-2.7995228630141122,nan,nan,-0.9748115415760925,nan,nan,nan,nan
78,ar-en,fl,10,0.3204753577318384,nan,0.8922841952671784,nan,nan,0.6808274904303321,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,nan,0.035049190072320865,0.6747913878695395,nan,nan,nan,nan,-2.341924004255386,nan,nan,0.9252001258164001,nan,nan,nan,nan
79,ar-en,fl,10,-0.29717139527438374,nan,-0.5170259531504763,nan,nan,-0.1587430678201318,nan,nan,-1.9512059154525343,-1.2843751285999991,0.25966112417319476,nan,nan,-2.0769200161723402,-1.0273108374125657,nan,nan,nan,nan,-1.3885930485080393,nan,nan,-0.9748115415760925,nan,nan,nan,nan
80,ar-en,fl,10,0.7135232914630706,nan,0.48962415286213423,nan,nan,0.616245139795681,nan,nan,1.0348094260357301,0.32910995174613394,0.5089194853198121,nan,nan,-0.4577436247181001,0.8711877984790132,nan,nan,nan,nan,-1.3885930485080393,nan,nan,0.9252001258164001,nan,nan,nan,nan
81,ar-en,fl,10,0.7135232914630706,nan,0.48962415286213423,nan,nan,0.3579157372570767,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,nan,0.9502358461116741,0.8711877984790132,nan,nan,nan,nan,0.5180688629866538,nan,nan,0.9252001258164001,nan,nan,nan,nan
82,ar-en,fl,10,0.7135232914630706,nan,0.5902891634633953,nan,nan,0.48708043852637883,nan,nan,1.0348094260357301,-0.47763258842693257,0.7581778464664295,nan,nan,-1.0913343865914984,0.8711877984790132,nan,nan,nan,nan,0.5180688629866538,nan,nan,0.9252001258164001,nan,nan,nan,nan
83,ar-en,fl,10,-0.29717139527438374,nan,-1.7250060803656089,nan,nan,0.48708043852637883,nan,nan,-0.7567997788572285,-1.1050990085615398,-0.15576947773783417,nan,nan,-2.7809097515872274,-0.4381216055841447,nan,nan,nan,nan,-0.930994189749313,nan,nan,-0.024805707879846192,nan,nan,nan,nan
84,ar-en,fl,10,0.7135232914630706,nan,0.8922841952671784,nan,nan,0.22875103598777458,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,nan,0.739038925487208,0.8711877984790132,nan,nan,nan,nan,0.5180688629866538,nan,nan,0.9252001258164001,nan,nan,nan,nan
85,ar-en,fl,10,-0.35332110009313117,nan,-0.8190209849542595,nan,nan,0.3579157372570767,nan,nan,-1.8133898227684606,-0.9258228885230806,-0.23885559812003995,nan,nan,-2.0065210426308515,-1.8128964798504605,nan,nan,nan,nan,-2.8757893394739,nan,nan,-0.024805707879846192,nan,nan,nan,nan
86,ar-en,fl,10,0.7135232914630706,nan,0.18762912105835108,nan,nan,-0.22332541845478288,nan,nan,1.0348094260357301,0.6428431618134376,0.7581778464664295,nan,nan,-1.0209354130500097,0.8711877984790132,nan,nan,nan,nan,0.5180688629866538,nan,nan,0.9252001258164001,nan,nan,nan,nan
87,ar-en,fl,10,-0.5217702145493736,nan,-0.8190209849542595,nan,nan,-0.6108195222626892,nan,nan,-0.5271062910504389,-0.7913657984942362,0.25966112417319476,nan,nan,-1.1617333601329871,-0.6345180161936184,nan,nan,nan,nan,-2.341924004255386,nan,nan,-0.024805707879846192,nan,nan,nan,nan
