SEGID,LANGPAIR,ANNOTYPE,BINLABEL,MEANSCORE,NUMANNOT
100,ar-en,ml,False,1,0
101,ar-en,ml,False,1,0
102,ar-en,ml,False,1,0
103,ar-en,ml,False,1,0
104,ar-en,ml,False,1,0
105,ar-en,ml,False,1,0
106,ar-en,ml,False,1,0
107,ar-en,ml,True,1,0
108,ar-en,ml,False,1,0
109,ar-en,ml,False,1,0
110,ar-en,ml,False,1,0
111,ar-en,ml,False,1,0
112,ar-en,ml,False,1,0
113,ar-en,ml,False,1,0
114,ar-en,ml,False,1,0
115,ar-en,ml,False,1,0
116,ar-en,ml,False,1,0
117,ar-en,ml,False,1,0
118,ar-en,ml,False,1,0
119,ar-en,ml,False,1,0
120,ar-en,ml,False,1,0
121,ar-en,ml,False,1,0
122,ar-en,ml,False,1,0
123,ar-en,ml,False,1,0
124,ar-en,ml,False,1,0
125,ar-en,ml,False,1,0
126,ar-en,ml,False,1,0
127,ar-en,ml,False,1,0
128,ar-en,ml,False,1,0
129,ar-en,ml,False,1,0
130,ar-en,ml,False,1,0
131,ar-en,ml,False,1,0
132,ar-en,ml,False,1,0
133,ar-en,ml,False,1,0
134,ar-en,ml,False,1,0
135,ar-en,ml,False,1,0
136,ar-en,ml,False,1,0
137,ar-en,ml,False,1,0
138,ar-en,ml,False,1,0
139,ar-en,ml,False,1,0
140,ar-en,ml,False,1,0
141,ar-en,ml,False,1,0
142,ar-en,ml,False,1,0
143,ar-en,ml,False,1,0
144,ar-en,ml,False,1,0
145,ar-en,ml,False,1,0
146,ar-en,ml,False,1,0
147,ar-en,ml,False,1,0
148,ar-en,ml,False,1,0
149,ar-en,ml,False,1,0
150,ar-en,ml,False,1,0
151,ar-en,ml,False,1,0
152,ar-en,ml,False,1,0
153,ar-en,ml,False,1,0
154,ar-en,ml,False,1,0
155,ar-en,ml,False,1,0
156,ar-en,ml,False,1,0
157,ar-en,ml,False,1,0
158,ar-en,ml,False,1,0
159,ar-en,ml,False,1,0
160,ar-en,ml,False,1,0
161,ar-en,ml,False,1,0
162,ar-en,ml,False,1,0
163,ar-en,ml,False,1,0
164,ar-en,ml,False,1,0
165,ar-en,ml,False,1,0
166,ar-en,ml,False,1,0
167,ar-en,ml,False,1,0
168,ar-en,ml,False,1,0
169,ar-en,ml,False,1,0
170,ar-en,ml,False,1,0
171,ar-en,ml,False,1,0
172,ar-en,ml,False,1,0
173,ar-en,ml,False,1,0
174,ar-en,ml,False,1,0
175,ar-en,ml,False,1,0
176,ar-en,ml,False,1,0
177,ar-en,ml,False,1,0
178,ar-en,ml,False,1,0
179,ar-en,ml,False,1,0
180,ar-en,ml,False,1,0
181,ar-en,ml,False,1,0
182,ar-en,ml,False,1,0
183,ar-en,ml,True,1,0
184,ar-en,ml,True,1,0
185,ar-en,ml,False,1,0
186,ar-en,ml,False,1,0
187,ar-en,ml,False,1,0
188,ar-en,ml,False,1,0
189,ar-en,ml,False,1,0
190,ar-en,ml,False,1,0
191,ar-en,ml,False,1,0
192,ar-en,ml,False,1,0
193,ar-en,ml,False,1,0
194,ar-en,ml,False,1,0
195,ar-en,ml,False,1,0
196,ar-en,ml,False,1,0
197,ar-en,ml,False,1,0
198,ar-en,ml,False,1,0
199,ar-en,ml,False,1,0
200,ar-en,ml,False,1,0
201,ar-en,ml,True,1,0
202,ar-en,ml,False,1,0
203,ar-en,ml,False,1,0
204,ar-en,ml,False,1,0
205,ar-en,ml,False,1,0
206,ar-en,ml,True,1,0
207,ar-en,ml,False,1,0
208,ar-en,ml,False,1,0
209,ar-en,ml,False,1,0
210,ar-en,ml,False,1,0
211,ar-en,ml,False,1,0
212,ar-en,ml,False,1,0
213,ar-en,ml,False,1,0
214,ar-en,ml,False,1,0
215,ar-en,ml,False,1,0
216,ar-en,ml,False,1,0
217,ar-en,ml,False,1,0
218,ar-en,ml,False,1,0
219,ar-en,ml,False,1,0
220,ar-en,ml,False,1,0
221,ar-en,ml,False,1,0
222,ar-en,ml,False,1,0
223,ar-en,ml,False,1,0
224,ar-en,ml,True,1,0
225,ar-en,ml,False,1,0
226,ar-en,ml,False,1,0
227,ar-en,ml,False,1,0
228,ar-en,ml,False,1,0
229,ar-en,ml,False,1,0
230,ar-en,ml,False,1,0
231,ar-en,ml,False,1,0
232,ar-en,ml,False,1,0
233,ar-en,ml,False,1,0
234,ar-en,ml,False,1,0
235,ar-en,ml,False,1,0
236,ar-en,ml,False,1,0
237,ar-en,ml,False,1,0
238,ar-en,ml,False,1,0
239,ar-en,ml,False,1,0
240,ar-en,ml,False,1,0
241,ar-en,ml,False,1,0
242,ar-en,ml,False,1,0
243,ar-en,ml,False,1,0
244,ar-en,ml,False,1,0
245,ar-en,ml,False,1,0
246,ar-en,ml,False,1,0
247,ar-en,ml,False,1,0
248,ar-en,ml,False,1,0
249,ar-en,ml,False,1,0
250,ar-en,ml,False,1,0
251,ar-en,ml,False,1,0
252,ar-en,ml,False,1,0
253,ar-en,ml,False,1,0
254,ar-en,ml,False,1,0
255,ar-en,ml,False,1,0
256,ar-en,ml,False,1,0
257,ar-en,ml,False,1,0
258,ar-en,ml,False,1,0
259,ar-en,ml,False,1,0
260,ar-en,ml,False,1,0
261,ar-en,ml,False,1,0
262,ar-en,ml,False,1,0
263,ar-en,ml,False,1,0
264,ar-en,ml,False,1,0
265,ar-en,ml,False,1,0
266,ar-en,ml,False,1,0
267,ar-en,ml,False,1,0
268,ar-en,ml,False,1,0
269,ar-en,ml,False,1,0
270,ar-en,ml,False,1,0
271,ar-en,ml,False,1,0
272,ar-en,ml,False,1,0
273,ar-en,ml,False,1,0
274,ar-en,ml,False,1,0
275,ar-en,ml,False,1,0
276,ar-en,ml,False,1,0
277,ar-en,ml,False,1,0
278,ar-en,ml,False,1,0
279,ar-en,ml,False,1,0
280,ar-en,ml,False,1,0
281,ar-en,ml,False,1,0
282,ar-en,ml,False,1,0
283,ar-en,ml,False,1,0
284,ar-en,ml,False,1,0
285,ar-en,ml,False,1,0
286,ar-en,ml,False,1,0
287,ar-en,ml,False,1,0
288,ar-en,ml,False,1,0
289,ar-en,ml,False,1,0
290,ar-en,ml,False,1,0
291,ar-en,ml,False,1,0
292,ar-en,ml,False,1,0
293,ar-en,ml,False,1,0
294,ar-en,ml,False,1,0
295,ar-en,ml,False,1,0
296,ar-en,ml,False,1,0
297,ar-en,ml,False,1,0
298,ar-en,ml,False,1,0
299,ar-en,ml,False,1,0
300,ar-en,ml,False,1,0
301,ar-en,ml,False,1,0
302,ar-en,ml,False,1,0
303,ar-en,ml,False,1,0
304,ar-en,ml,False,1,0
305,ar-en,ml,False,1,0
306,ar-en,ml,False,1,0
307,ar-en,ml,False,1,0
308,ar-en,ml,False,1,0
309,ar-en,ml,False,1,0
310,ar-en,ml,False,1,0
311,ar-en,ml,False,1,0
312,ar-en,ml,False,1,0
313,ar-en,ml,False,1,0
314,ar-en,ml,False,1,0
315,ar-en,ml,False,1,0
316,ar-en,ml,False,1,0
317,ar-en,ml,False,1,0
318,ar-en,ml,False,1,0
319,ar-en,ml,False,1,0
320,ar-en,ml,False,1,0
321,ar-en,ml,False,1,0
322,ar-en,ml,False,1,0
323,ar-en,ml,False,1,0
324,ar-en,ml,False,1,0
325,ar-en,ml,False,1,0
326,ar-en,ml,False,1,0
327,ar-en,ml,False,1,0
328,ar-en,ml,False,1,0
329,ar-en,ml,False,1,0
330,ar-en,ml,False,1,0
331,ar-en,ml,False,1,0
332,ar-en,ml,False,1,0
333,ar-en,ml,False,1,0
334,ar-en,ml,False,1,0
335,ar-en,ml,False,1,0
336,ar-en,ml,False,1,0
337,ar-en,ml,False,1,0
338,ar-en,ml,False,1,0
339,ar-en,ml,False,1,0
340,ar-en,ml,False,1,0
341,ar-en,ml,False,1,0
342,ar-en,ml,False,1,0
343,ar-en,ml,False,1,0
344,ar-en,ml,False,1,0
345,ar-en,ml,False,1,0
346,ar-en,ml,False,1,0
347,ar-en,ml,False,1,0
348,ar-en,ml,False,1,0
349,ar-en,ml,False,1,0
350,ar-en,ml,False,1,0
351,ar-en,ml,False,1,0
352,ar-en,ml,False,1,0
353,ar-en,ml,False,1,0
354,ar-en,ml,False,1,0
355,ar-en,ml,False,1,0
356,ar-en,ml,False,1,0
357,ar-en,ml,False,1,0
358,ar-en,ml,False,1,0
359,ar-en,ml,False,1,0
360,ar-en,ml,False,1,0
361,ar-en,ml,False,1,0
362,ar-en,ml,False,1,0
363,ar-en,ml,False,1,0
364,ar-en,ml,False,1,0
365,ar-en,ml,False,1,0
366,ar-en,ml,False,1,0
367,ar-en,ml,False,1,0
368,ar-en,ml,False,1,0
369,ar-en,ml,False,1,0
370,ar-en,ml,False,1,0
371,ar-en,ml,False,1,0
372,ar-en,ml,False,1,0
373,ar-en,ml,False,1,0
374,ar-en,ml,False,1,0
375,ar-en,ml,False,1,0
376,ar-en,ml,False,1,0
377,ar-en,ml,True,1,0
378,ar-en,ml,False,1,0
379,ar-en,ml,False,1,0
380,ar-en,ml,False,1,0
381,ar-en,ml,False,1,0
382,ar-en,ml,False,1,0
383,ar-en,ml,False,1,0
384,ar-en,ml,False,1,0
385,ar-en,ml,False,1,0
386,ar-en,ml,False,1,0
387,ar-en,ml,False,1,0
388,ar-en,ml,False,1,0
389,ar-en,ml,False,1,0
390,ar-en,ml,False,1,0
391,ar-en,ml,False,1,0
392,ar-en,ml,False,1,0
393,ar-en,ml,False,1,0
394,ar-en,ml,True,1,0
395,ar-en,ml,True,1,0
396,ar-en,ml,False,1,0
397,ar-en,ml,False,1,0
398,ar-en,ml,False,1,0
399,ar-en,ml,False,1,0
400,ar-en,ml,False,1,0
401,ar-en,ml,False,1,0
402,ar-en,ml,False,1,0
403,ar-en,ml,False,1,0
404,ar-en,ml,False,1,0
405,ar-en,ml,False,1,0
406,ar-en,ml,False,1,0
407,ar-en,ml,False,1,0
408,ar-en,ml,True,1,0
409,ar-en,ml,False,1,0
410,ar-en,ml,False,1,0
411,ar-en,ml,False,1,0
412,ar-en,ml,False,1,0
413,ar-en,ml,False,1,0
414,ar-en,ml,False,1,0
415,ar-en,ml,False,1,0
416,ar-en,ml,False,1,0
417,ar-en,ml,False,1,0
418,ar-en,ml,False,1,0
419,ar-en,ml,False,1,0
420,ar-en,ml,False,1,0
421,ar-en,ml,False,1,0
422,ar-en,ml,False,1,0
423,ar-en,ml,False,1,0
424,ar-en,ml,False,1,0
425,ar-en,ml,False,1,0
426,ar-en,ml,False,1,0
427,ar-en,ml,False,1,0
428,ar-en,ml,False,1,0
429,ar-en,ml,False,1,0
430,ar-en,ml,False,1,0
431,ar-en,ml,False,1,0
432,ar-en,ml,False,1,0
433,ar-en,ml,False,1,0
434,ar-en,ml,False,1,0
435,ar-en,ml,False,1,0
436,ar-en,ml,False,1,0
437,ar-en,ml,False,1,0
438,ar-en,ml,False,1,0
439,ar-en,ml,False,1,0
440,ar-en,ml,False,1,0
441,ar-en,ml,False,1,0
442,ar-en,ml,False,1,0
443,ar-en,ml,False,1,0
444,ar-en,ml,False,1,0
445,ar-en,ml,False,1,0
446,ar-en,ml,False,1,0
447,ar-en,ml,False,1,0
448,ar-en,ml,False,1,0
449,ar-en,ml,False,1,0
450,ar-en,ml,False,1,0
451,ar-en,ml,False,1,0
452,ar-en,ml,True,1,0
453,ar-en,ml,False,1,0
454,ar-en,ml,False,1,0
455,ar-en,ml,False,1,0
456,ar-en,ml,False,1,0
457,ar-en,ml,False,1,0
458,ar-en,ml,False,1,0
459,ar-en,ml,False,1,0
460,ar-en,ml,False,1,0
461,ar-en,ml,False,1,0
462,ar-en,ml,False,1,0
463,ar-en,ml,False,1,0
464,ar-en,ml,True,1,0
465,ar-en,ml,False,1,0
466,ar-en,ml,False,1,0
467,ar-en,ml,False,1,0
468,ar-en,ml,False,1,0
469,ar-en,ml,False,1,0
470,ar-en,ml,False,1,0
471,ar-en,ml,False,1,0
472,ar-en,ml,False,1,0
473,ar-en,ml,False,1,0
474,ar-en,ml,False,1,0
475,ar-en,ml,False,1,0
476,ar-en,ml,False,1,0
477,ar-en,ml,False,1,0
478,ar-en,ml,False,1,0
479,ar-en,ml,False,1,0
480,ar-en,ml,False,1,0
481,ar-en,ml,False,1,0
482,ar-en,ml,False,1,0
483,ar-en,ml,False,1,0
484,ar-en,ml,False,1,0
485,ar-en,ml,False,1,0
486,ar-en,ml,False,1,0
487,ar-en,ml,False,1,0
488,ar-en,ml,False,1,0
489,ar-en,ml,False,1,0
490,ar-en,ml,False,1,0
491,ar-en,ml,False,1,0
492,ar-en,ml,False,1,0
493,ar-en,ml,False,1,0
494,ar-en,ml,False,1,0
495,ar-en,ml,False,1,0
496,ar-en,ml,False,1,0
497,ar-en,ml,False,1,0
498,ar-en,ml,False,1,0
499,ar-en,ml,False,1,0
500,ar-en,ml,False,1,0
501,ar-en,ml,False,1,0
502,ar-en,ml,False,1,0
503,ar-en,ml,False,1,0
504,ar-en,ml,False,1,0
505,ar-en,ml,True,1,0
506,ar-en,ml,False,1,0
507,ar-en,ml,False,1,0
508,ar-en,ml,False,1,0
509,ar-en,ml,False,1,0
510,ar-en,ml,False,1,0
511,ar-en,ml,False,1,0
512,ar-en,ml,False,1,0
513,ar-en,ml,False,1,0
514,ar-en,ml,False,1,0
515,ar-en,ml,False,1,0
516,ar-en,ml,False,1,0
517,ar-en,ml,False,1,0
518,ar-en,ml,False,1,0
519,ar-en,ml,False,1,0
520,ar-en,ml,False,1,0
521,ar-en,ml,False,1,0
522,ar-en,ml,False,1,0
523,ar-en,ml,False,1,0
524,ar-en,ml,False,1,0
525,ar-en,ml,False,1,0
526,ar-en,ml,False,1,0
527,ar-en,ml,False,1,0
528,ar-en,ml,False,1,0
529,ar-en,ml,False,1,0
530,ar-en,ml,False,1,0
531,ar-en,ml,False,1,0
532,ar-en,ml,False,1,0
533,ar-en,ml,False,1,0
534,ar-en,ml,False,1,0
535,ar-en,ml,False,1,0
536,ar-en,ml,False,1,0
537,ar-en,ml,False,1,0
538,ar-en,ml,False,1,0
539,ar-en,ml,False,1,0
540,ar-en,ml,False,1,0
541,ar-en,ml,False,1,0
542,ar-en,ml,False,1,0
543,ar-en,ml,False,1,0
544,ar-en,ml,False,1,0
545,ar-en,ml,False,1,0
546,ar-en,ml,False,1,0
547,ar-en,ml,False,1,0
548,ar-en,ml,False,1,0
549,ar-en,ml,False,1,0
550,ar-en,ml,False,1,0
551,ar-en,ml,False,1,0
552,ar-en,ml,False,1,0
553,ar-en,ml,False,1,0
554,ar-en,ml,False,1,0
555,ar-en,ml,False,1,0
556,ar-en,ml,False,1,0
557,ar-en,ml,False,1,0
558,ar-en,ml,False,1,0
559,ar-en,ml,False,1,0
560,ar-en,ml,False,1,0
561,ar-en,ml,False,1,0
562,ar-en,ml,False,1,0
563,ar-en,ml,False,1,0
564,ar-en,ml,False,1,0
565,ar-en,ml,False,1,0
566,ar-en,ml,False,1,0
567,ar-en,ml,False,1,0
568,ar-en,ml,False,1,0
569,ar-en,ml,False,1,0
570,ar-en,ml,False,1,0
571,ar-en,ml,False,1,0
572,ar-en,ml,True,1,0
573,ar-en,ml,False,1,0
574,ar-en,ml,False,1,0
575,ar-en,ml,False,1,0
576,ar-en,ml,False,1,0
577,ar-en,ml,False,1,0
578,ar-en,ml,False,1,0
579,ar-en,ml,False,1,0
580,ar-en,ml,False,1,0
581,ar-en,ml,False,1,0
582,ar-en,ml,False,1,0
583,ar-en,ml,False,1,0
584,ar-en,ml,False,1,0
585,ar-en,ml,False,1,0
586,ar-en,ml,False,1,0
587,ar-en,ml,False,1,0
588,ar-en,ml,False,1,0
589,ar-en,ml,False,1,0
590,ar-en,ml,False,1,0
591,ar-en,ml,False,1,0
592,ar-en,ml,True,1,0
593,ar-en,ml,False,1,0
594,ar-en,ml,False,1,0
595,ar-en,ml,False,1,0
596,ar-en,ml,False,1,0
597,ar-en,ml,False,1,0
598,ar-en,ml,False,1,0
599,ar-en,ml,False,1,0
600,ar-en,ml,False,1,0
601,ar-en,ml,False,1,0
602,ar-en,ml,False,1,0
603,ar-en,ml,False,1,0
604,ar-en,ml,False,1,0
605,ar-en,ml,False,1,0
606,ar-en,ml,False,1,0
607,ar-en,ml,False,1,0
608,ar-en,ml,False,1,0
609,ar-en,ml,False,1,0
610,ar-en,ml,False,1,0
611,ar-en,ml,False,1,0
612,ar-en,ml,False,1,0
613,ar-en,ml,False,1,0
614,ar-en,ml,False,1,0
615,ar-en,ml,False,1,0
616,ar-en,ml,False,1,0
617,ar-en,ml,False,1,0
618,ar-en,ml,False,1,0
619,ar-en,ml,False,1,0
620,ar-en,ml,False,1,0
621,ar-en,ml,False,1,0
622,ar-en,ml,False,1,0
623,ar-en,ml,False,1,0
624,ar-en,ml,False,1,0
625,ar-en,ml,False,1,0
626,ar-en,ml,False,1,0
627,ar-en,ml,False,1,0
628,ar-en,ml,False,1,0
629,ar-en,ml,False,1,0
630,ar-en,ml,False,1,0
631,ar-en,ml,False,1,0
632,ar-en,ml,False,1,0
633,ar-en,ml,False,1,0
634,ar-en,ml,False,1,0
635,ar-en,ml,False,1,0
636,ar-en,ml,False,1,0
637,ar-en,ml,False,1,0
638,ar-en,ml,False,1,0
639,ar-en,ml,False,1,0
640,ar-en,ml,False,1,0
641,ar-en,ml,False,1,0
642,ar-en,ml,False,1,0
643,ar-en,ml,False,1,0
644,ar-en,ml,False,1,0
645,ar-en,ml,False,1,0
646,ar-en,ml,False,1,0
647,ar-en,ml,False,1,0
648,ar-en,ml,False,1,0
649,ar-en,ml,False,1,0
650,ar-en,ml,False,1,0
651,ar-en,ml,False,1,0
652,ar-en,ml,False,1,0
653,ar-en,ml,False,1,0
654,ar-en,ml,False,1,0
655,ar-en,ml,False,1,0
656,ar-en,ml,False,1,0
657,ar-en,ml,False,1,0
658,ar-en,ml,False,1,0
659,ar-en,ml,False,1,0
660,ar-en,ml,False,1,0
661,ar-en,ml,False,1,0
662,ar-en,ml,True,1,0
663,ar-en,ml,False,1,0
664,ar-en,ml,False,1,0
665,ar-en,ml,False,1,0
666,ar-en,ml,False,1,0
667,ar-en,ml,False,1,0
668,ar-en,ml,False,1,0
669,ar-en,ml,False,1,0
670,ar-en,ml,False,1,0
671,ar-en,ml,False,1,0
672,ar-en,ml,False,1,0
673,ar-en,ml,False,1,0
674,ar-en,ml,False,1,0
675,ar-en,ml,False,1,0
676,ar-en,ml,False,1,0
677,ar-en,ml,False,1,0
678,ar-en,ml,False,1,0
679,ar-en,ml,False,1,0
680,ar-en,ml,False,1,0
681,ar-en,ml,False,1,0
682,ar-en,ml,False,1,0
683,ar-en,ml,False,1,0
684,ar-en,ml,False,1,0
685,ar-en,ml,False,1,0
686,ar-en,ml,False,1,0
687,ar-en,ml,False,1,0
688,ar-en,ml,False,1,0
689,ar-en,ml,False,1,0
690,ar-en,ml,False,1,0
691,ar-en,ml,False,1,0
692,ar-en,ml,False,1,0
693,ar-en,ml,False,1,0
694,ar-en,ml,False,1,0
695,ar-en,ml,False,1,0
696,ar-en,ml,False,1,0
697,ar-en,ml,False,1,0
698,ar-en,ml,False,1,0
699,ar-en,ml,False,1,0
700,ar-en,ml,False,1,0
701,ar-en,ml,False,1,0
702,ar-en,ml,False,1,0
703,ar-en,ml,False,1,0
704,ar-en,ml,False,1,0
705,ar-en,ml,False,1,0
706,ar-en,ml,False,1,0
707,ar-en,ml,False,1,0
708,ar-en,ml,False,1,0
709,ar-en,ml,False,1,0
710,ar-en,ml,False,1,0
711,ar-en,ml,False,1,0
712,ar-en,ml,False,1,0
713,ar-en,ml,False,1,0
714,ar-en,ml,False,1,0
715,ar-en,ml,False,1,0
716,ar-en,ml,False,1,0
717,ar-en,ml,False,1,0
718,ar-en,ml,False,1,0
719,ar-en,ml,False,1,0
720,ar-en,ml,False,1,0
721,ar-en,ml,False,1,0
722,ar-en,ml,False,1,0
723,ar-en,ml,True,1,0
724,ar-en,ml,False,1,0
725,ar-en,ml,False,1,0
726,ar-en,ml,False,1,0
727,ar-en,ml,False,1,0
728,ar-en,ml,False,1,0
729,ar-en,ml,False,1,0
730,ar-en,ml,False,1,0
731,ar-en,ml,False,1,0
732,ar-en,ml,True,1,0
733,ar-en,ml,False,1,0
734,ar-en,ml,False,1,0
735,ar-en,ml,False,1,0
736,ar-en,ml,False,1,0
737,ar-en,ml,False,1,0
738,ar-en,ml,False,1,0
739,ar-en,ml,True,1,0
740,ar-en,ml,False,1,0
741,ar-en,ml,False,1,0
742,ar-en,ml,False,1,0
743,ar-en,ml,False,1,0
744,ar-en,ml,False,1,0
745,ar-en,ml,False,1,0
746,ar-en,ml,False,1,0
747,ar-en,ml,False,1,0
748,ar-en,ml,False,1,0
749,ar-en,ml,False,1,0
750,ar-en,ml,False,1,0
751,ar-en,ml,False,1,0
752,ar-en,ml,False,1,0
753,ar-en,ml,False,1,0
754,ar-en,ml,False,1,0
755,ar-en,ml,False,1,0
756,ar-en,ml,False,1,0
757,ar-en,ml,False,1,0
758,ar-en,ml,False,1,0
759,ar-en,ml,False,1,0
760,ar-en,ml,False,1,0
761,ar-en,ml,False,1,0
762,ar-en,ml,False,1,0
763,ar-en,ml,False,1,0
764,ar-en,ml,False,1,0
765,ar-en,ml,False,1,0
766,ar-en,ml,False,1,0
767,ar-en,ml,False,1,0
768,ar-en,ml,False,1,0
769,ar-en,ml,False,1,0
770,ar-en,ml,False,1,0
771,ar-en,ml,False,1,0
772,ar-en,ml,False,1,0
773,ar-en,ml,False,1,0
774,ar-en,ml,False,1,0
775,ar-en,ml,False,1,0
776,ar-en,ml,False,1,0
777,ar-en,ml,True,1,0
778,ar-en,ml,False,1,0
779,ar-en,ml,False,1,0
780,ar-en,ml,False,1,0
781,ar-en,ml,False,1,0
782,ar-en,ml,False,1,0
783,ar-en,ml,False,1,0
784,ar-en,ml,False,1,0
785,ar-en,ml,False,1,0
786,ar-en,ml,False,1,0
787,ar-en,ml,False,1,0
788,ar-en,ml,False,1,0
789,ar-en,ml,False,1,0
790,ar-en,ml,False,1,0
791,ar-en,ml,False,1,0
792,ar-en,ml,False,1,0
793,ar-en,ml,False,1,0
794,ar-en,ml,False,1,0
795,ar-en,ml,False,1,0
796,ar-en,ml,False,1,0
797,ar-en,ml,False,1,0
798,ar-en,ml,False,1,0
799,ar-en,ml,False,1,0
800,ar-en,ml,False,1,0
801,ar-en,ml,False,1,0
802,ar-en,ml,False,1,0
803,ar-en,ml,False,1,0
804,ar-en,ml,False,1,0
805,ar-en,ml,False,1,0
806,ar-en,ml,False,1,0
807,ar-en,ml,False,1,0
808,ar-en,ml,False,1,0
809,ar-en,ml,False,1,0
810,ar-en,ml,False,1,0
811,ar-en,ml,False,1,0
812,ar-en,ml,False,1,0
813,ar-en,ml,True,1,0
814,ar-en,ml,False,1,0
815,ar-en,ml,False,1,0
816,ar-en,ml,False,1,0
817,ar-en,ml,False,1,0
818,ar-en,ml,False,1,0
819,ar-en,ml,False,1,0
820,ar-en,ml,False,1,0
821,ar-en,ml,False,1,0
822,ar-en,ml,False,1,0
823,ar-en,ml,False,1,0
824,ar-en,ml,False,1,0
825,ar-en,ml,False,1,0
826,ar-en,ml,False,1,0
827,ar-en,ml,False,1,0
828,ar-en,ml,False,1,0
829,ar-en,ml,False,1,0
830,ar-en,ml,False,1,0
831,ar-en,ml,False,1,0
832,ar-en,ml,False,1,0
833,ar-en,ml,False,1,0
834,ar-en,ml,False,1,0
835,ar-en,ml,False,1,0
836,ar-en,ml,False,1,0
837,ar-en,ml,False,1,0
838,ar-en,ml,False,1,0
839,ar-en,ml,False,1,0
840,ar-en,ml,False,1,0
841,ar-en,ml,False,1,0
842,ar-en,ml,False,1,0
843,ar-en,ml,False,1,0
844,ar-en,ml,False,1,0
845,ar-en,ml,False,1,0
846,ar-en,ml,False,1,0
847,ar-en,ml,False,1,0
848,ar-en,ml,False,1,0
849,ar-en,ml,False,1,0
850,ar-en,ml,False,1,0
851,ar-en,ml,False,1,0
852,ar-en,ml,False,1,0
853,ar-en,ml,False,1,0
854,ar-en,ml,False,1,0
855,ar-en,ml,False,1,0
856,ar-en,ml,False,1,0
857,ar-en,ml,False,1,0
858,ar-en,ml,False,1,0
859,ar-en,ml,False,1,0
860,ar-en,ml,False,1,0
861,ar-en,ml,False,1,0
862,ar-en,ml,False,1,0
863,ar-en,ml,False,1,0
864,ar-en,ml,False,1,0
865,ar-en,ml,False,1,0
866,ar-en,ml,False,1,0
867,ar-en,ml,False,1,0
868,ar-en,ml,False,1,0
869,ar-en,ml,False,1,0
