SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26,ANNOTATOR_27
33,ar-en,bl,9,0.3732960336452495,nan,-0.9538985749550214,nan,1.0058136745844655,-0.14960005873310625,nan,nan,0.35983629010744017,0.6847501440401111,0.4664577657867726,nan,-0.12987549895469627,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
34,ar-en,bl,9,-0.2887787284366707,nan,-1.6502629235142916,nan,-0.5617553441849812,-0.538740997008649,nan,nan,-0.12034219814975049,-0.5668585384128562,-0.3376209333124465,nan,-1.0477793631885668,nan,nan,nan,nan,nan,nan,-1.6193541880625253,nan,nan,nan,nan,nan,nan,nan
35,ar-en,bl,9,0.7457130873163296,nan,0.9611033835829719,nan,2.05085968709743,0.6286818178179792,nan,nan,0.8836673682061936,0.6509228823521931,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
36,ar-en,bl,9,0.0008789799741693965,nan,0.8450426588230935,nan,-0.8230168473132222,0.072766191710061,nan,nan,0.35983629010744017,0.6847501440401111,0.06441841623716305,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,-1.504382324550398,nan,nan,nan,nan,nan,nan,nan
37,ar-en,bl,9,0.7457130873163296,nan,0.9611033835829719,nan,1.5283366808409478,0.6286818178179792,nan,nan,1.014625137730882,0.6509228823521931,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
38,ar-en,bl,9,0.7457130873163296,nan,0.7870122964431543,nan,1.5283366808409478,0.6286818178179792,nan,nan,0.8836673682061936,0.6847501440401111,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
39,ar-en,bl,9,0.7457130873163296,nan,0.9611033835829719,nan,0.7445521714562244,0.6286818178179792,nan,nan,0.9273199580477565,0.6509228823521931,0.7076813755165384,nan,0.6044475924324001,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
40,ar-en,bl,9,0.7457130873163296,nan,0.9030730212030327,nan,1.6589674324050683,0.6286818178179792,nan,nan,1.4511510361465099,0.6509228823521931,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
41,ar-en,bl,9,0.7457130873163296,nan,0.9030730212030327,nan,1.3977059292768272,0.684273380428771,nan,nan,1.4511510361465099,0.6847501440401111,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
42,ar-en,bl,9,0.7043334146862096,nan,0.9030730212030327,nan,1.5283366808409478,0.684273380428771,nan,nan,1.4511510361465099,0.6847501440401111,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
43,ar-en,bl,9,-0.4542974189571507,nan,-0.025412776875994362,nan,0.7445521714562244,-1.094656623116567,nan,nan,0.35983629010744017,0.4817865739126029,0.4664577657867726,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
44,ar-en,bl,9,-2.233623342052311,nan,-0.3155645887756903,nan,-0.8230168473132222,-1.4282059987813178,nan,nan,-0.8187836356147551,0.3464775271609308,-0.9004760226819,nan,0.05370527389207781,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
45,ar-en,bl,9,-0.08188036528607062,nan,-0.19950386401581194,nan,-0.8230168473132222,0.29513244215322826,nan,nan,-1.8227932019706992,0.6509228823521931,-1.3025153722315095,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
46,ar-en,bl,9,-0.5370567642173908,nan,-0.7798074878152038,nan,-0.8230168473132222,-1.3726144361705261,nan,nan,-1.2989621238719458,-0.0932768747820037,-2.0261862014208067,nan,-0.5888274310716315,nan,nan,nan,nan,nan,nan,-0.35466368942912513,nan,nan,nan,nan,nan,nan,nan
47,ar-en,bl,9,0.7457130873163296,nan,0.8450426588230935,nan,2.1814904386615503,0.6286818178179792,nan,nan,0.40348887994900295,0.6847501440401111,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
48,ar-en,bl,9,-0.20601938317643065,nan,0.8450426588230935,nan,-0.5617553441849812,0.6286818178179792,nan,nan,0.9273199580477565,0.6847501440401111,0.7076813755165384,nan,0.2372860467388519,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
49,ar-en,bl,9,-2.233623342052311,nan,-4.319659592991495,nan,0.6139214198921038,0.017174629099269194,nan,nan,-0.6878258660900667,-1.6155036507383154,-1.3025153722315095,nan,-0.31345627180147034,nan,nan,nan,nan,nan,nan,-1.5427062790544404,nan,nan,nan,nan,nan,nan,nan
50,ar-en,bl,9,0.042258652604289404,nan,0.3227693974036408,nan,-0.5617553441849812,-0.5943325596194408,nan,nan,-0.16399478799131328,-0.6345130617886923,-0.25721306340252464,nan,-0.22166588537808332,nan,nan,nan,nan,nan,nan,-0.3163397349250827,nan,nan,nan,nan,nan,nan,nan
51,ar-en,bl,9,0.16639767049464943,nan,0.4388301221635192,nan,-1.476170605133825,-0.816698810062608,nan,nan,0.9709725478893192,-0.7359948468524464,-1.784962591691041,nan,0.14549566031546485,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
52,ar-en,bl,9,0.7457130873163296,nan,0.9030730212030327,nan,0.22202916519974217,0.6286818178179792,nan,nan,0.9273199580477565,0.6847501440401111,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
53,ar-en,bl,9,0.7457130873163296,nan,0.9030730212030327,nan,-0.8230168473132222,-1.0390650605057752,nan,nan,0.8836673682061936,-0.22858592153367585,0.06441841623716305,nan,0.512657206009013,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
54,ar-en,bl,9,0.7457130873163296,nan,0.9611033835829719,nan,1.9202289355333093,0.684273380428771,nan,nan,0.8836673682061936,0.6847501440401111,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
55,ar-en,bl,9,0.7457130873163296,nan,0.9611033835829719,nan,1.3977059292768272,0.684273380428771,nan,nan,0.9709725478893192,0.6509228823521931,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
56,ar-en,bl,9,0.7457130873163296,nan,0.4968604845434584,nan,-0.6923860957491017,-0.538740997008649,nan,nan,0.35983629010744017,-0.12710413646992175,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
57,ar-en,bl,9,-2.5232810504631513,nan,-1.4181414739945348,nan,-1.476170605133825,-1.3170228735597342,nan,nan,-1.866445791812262,-1.5478491273624793,-2.3478176810604947,nan,0.05370527389207781,nan,nan,nan,nan,nan,nan,-1.504382324550398,nan,nan,nan,nan,nan,nan,nan
58,ar-en,bl,9,0.7457130873163296,nan,0.9030730212030327,nan,-0.8230168473132222,0.684273380428771,nan,nan,0.9273199580477565,0.6509228823521931,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
59,ar-en,bl,9,-1.0336128357788308,nan,-4.377689955371434,nan,-0.6923860957491017,-0.816698810062608,nan,nan,-1.8227932019706992,0.5494410972884389,-0.9004760226819,nan,0.14549566031546485,nan,nan,nan,nan,nan,nan,-1.5810302335584827,nan,nan,nan,nan,nan,nan,nan
60,ar-en,bl,9,-0.7853347999981108,nan,-2.926930895872954,nan,-1.0842783504414635,-0.20519162134389807,nan,nan,0.35983629010744017,0.008204910281750407,-0.5788445430422123,nan,0.512657206009013,nan,nan,nan,nan,nan,nan,-0.35466368942912513,nan,nan,nan,nan,nan,nan,nan
61,ar-en,bl,9,0.7457130873163296,nan,0.9030730212030327,nan,-0.8230168473132222,0.5730902552071874,nan,nan,1.014625137730882,0.6847501440401111,-0.9004760226819,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
62,ar-en,bl,9,0.042258652604289404,nan,-0.547686038295447,nan,-0.8230168473132222,0.35072400476402005,nan,nan,0.35983629010744017,-0.12710413646992175,-1.2221075023215877,nan,0.32907643316223895,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
63,ar-en,bl,9,0.45605537890548953,nan,-0.19950386401581194,nan,-0.4311245926208606,0.1283577543208528,nan,nan,0.40348887994900295,-0.02562235140616763,0.06441841623716305,nan,0.512657206009013,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
64,ar-en,bl,9,-2.109484324161951,nan,-4.145568505851677,nan,-0.9536475988773429,0.35072400476402005,nan,nan,-1.8227932019706992,-1.344885557234971,-1.3829232421414315,nan,-0.6806178174950185,nan,nan,nan,nan,nan,nan,-1.6193541880625253,nan,nan,nan,nan,nan,nan,nan
65,ar-en,bl,9,-1.116372181039071,nan,-1.5342021987544132,nan,-0.30049384105674004,0.5174986925963955,nan,nan,-1.8227932019706992,-0.16093139815783977,-3.1518963801597137,nan,0.14549566031546485,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
66,ar-en,bl,9,0.7457130873163296,nan,0.9030730212030327,nan,0.7445521714562244,0.5730902552071874,nan,nan,0.35983629010744017,0.6847501440401111,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
67,ar-en,bl,9,0.7457130873163296,nan,0.9611033835829719,nan,1.3977059292768272,0.5730902552071874,nan,nan,1.4074984463049471,0.6847501440401111,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
68,ar-en,bl,9,0.7457130873163296,nan,0.8450426588230935,nan,0.7445521714562244,0.4619071299856037,nan,nan,0.9709725478893192,0.6847501440401111,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
69,ar-en,bl,9,0.6215740694259696,nan,0.6129212093033367,nan,-0.03923233792849894,0.35072400476402005,nan,nan,0.35983629010744017,0.617095620664275,-1.3829232421414315,nan,0.05370527389207781,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
70,ar-en,bl,9,0.7457130873163296,nan,0.9030730212030327,nan,0.3526599167638627,0.29513244215322826,nan,nan,-0.16399478799131328,0.6509228823521931,0.7076813755165384,nan,0.6962379788557871,nan,nan,nan,nan,nan,nan,0.6034351731719355,nan,nan,nan,nan,nan,nan,nan
71,ar-en,bl,10,0.7457130873163296,nan,0.7870122964431543,nan,nan,0.5730902552071874,nan,nan,0.6654044189983797,0.6847501440401111,0.7076813755165384,nan,nan,0.12874817355103127,0.7081914409227851,nan,nan,nan,nan,0.4884633096598082,nan,nan,0.9344941358644736,nan,nan,nan,nan
72,ar-en,bl,10,0.7457130873163296,nan,0.09064794788388401,nan,nan,0.5730902552071874,nan,nan,-0.6878258660900667,-0.16093139815783977,0.2252341560570069,nan,nan,0.5907423856907371,0.7081914409227851,nan,nan,nan,nan,0.2585195826355537,nan,nan,0.9344941358644736,nan,nan,nan,nan
73,ar-en,bl,10,0.7457130873163296,nan,0.2647390350237016,nan,nan,0.6286818178179792,nan,nan,-1.1680043543472574,0.27882300378509467,0.7076813755165384,nan,nan,0.28274624426426653,0.3713286946128732,nan,nan,nan,nan,-2.769072823183798,nan,nan,0.9344941358644736,nan,nan,nan,nan
74,ar-en,bl,10,0.45605537890548953,nan,-0.547686038295447,nan,nan,0.18394931693164462,nan,nan,-1.3426147137135085,-1.0066129403557906,-0.3376209333124465,nan,nan,-0.7182412153717629,0.25904111250956924,nan,nan,nan,nan,-3.11398841372018,nan,nan,0.9344941358644736,nan,nan,nan,nan
75,ar-en,bl,10,0.7457130873163296,nan,0.9030730212030327,nan,nan,0.6286818178179792,nan,nan,0.3161837002658774,0.6847501440401111,0.7076813755165384,nan,nan,0.9757375624738254,0.7081914409227851,nan,nan,nan,nan,0.6034351731719355,nan,nan,0.9344941358644736,nan,nan,nan,nan
76,ar-en,bl,10,0.7457130873163296,nan,0.09064794788388401,nan,nan,0.23954087954243644,nan,nan,0.9273199580477565,0.6847501440401111,0.4664577657867726,nan,nan,0.4367443149775018,0.7081914409227851,nan,nan,nan,nan,-0.8911990524857191,nan,nan,0.9344941358644736,nan,nan,nan,nan
77,ar-en,bl,10,0.24915701575488947,nan,-0.4316253135355687,nan,nan,0.072766191710061,nan,nan,-1.7354880222875737,-1.8184672208658235,-0.4984366731322904,nan,nan,-2.643217099287204,-0.41468438011025455,nan,nan,nan,nan,-2.769072823183798,nan,nan,-0.7605197898753446,nan,nan,nan,nan
78,ar-en,bl,10,0.7457130873163296,nan,0.9030730212030327,nan,nan,0.684273380428771,nan,nan,1.014625137730882,-1.0066129403557906,0.38604989587685073,nan,nan,-0.1792479678754393,0.5959038588194812,nan,nan,nan,nan,-2.2708614146312467,nan,nan,0.9344941358644736,nan,nan,nan,nan
79,ar-en,bl,10,-0.08188036528607062,nan,-1.0119289373349607,nan,nan,0.1283577543208528,nan,nan,-1.7791406121291364,-1.0066129403557906,-1.4633311120513535,nan,nan,-0.4872441093019099,-1.0322660816784264,nan,nan,nan,nan,-2.2708614146312467,nan,nan,0.08698717299456449,nan,nan,nan,nan
80,ar-en,bl,10,0.7457130873163296,nan,0.4968604845434584,nan,nan,0.6286818178179792,nan,nan,-1.21165694418882,-0.397722229973266,0.3056420259669288,nan,nan,-0.10224893251882167,0.7081914409227851,nan,nan,nan,nan,-0.35466368942912513,nan,nan,0.9344941358644736,nan,nan,nan,nan
81,ar-en,bl,10,0.7457130873163296,nan,0.4968604845434584,nan,nan,0.4619071299856037,nan,nan,0.4907940596321285,0.6847501440401111,0.7076813755165384,nan,nan,0.8987385271172077,0.7081914409227851,nan,nan,nan,nan,0.6034351731719355,nan,nan,0.9344941358644736,nan,nan,nan,nan
82,ar-en,bl,10,0.5801943967958495,nan,0.4968604845434584,nan,nan,0.5730902552071874,nan,nan,0.44714146979056574,0.6847501440401111,0.14482628614708495,nan,nan,-0.5642431446585275,0.4836162767161772,nan,nan,nan,nan,-0.35466368942912513,nan,nan,0.9344941358644736,nan,nan,nan,nan
83,ar-en,bl,10,-1.0336128357788308,nan,-0.7798074878152038,nan,nan,0.4619071299856037,nan,nan,-0.644173276248504,-1.412540080610807,-0.9004760226819,nan,nan,-2.5662180639305863,-0.7515471264201664,nan,nan,nan,nan,-2.2708614146312467,nan,nan,0.08698717299456449,nan,nan,nan,nan
84,ar-en,bl,10,0.7457130873163296,nan,0.8450426588230935,nan,nan,0.4619071299856037,nan,nan,1.1019303174140076,0.6847501440401111,0.38604989587685073,nan,nan,0.7447404564039725,-0.021677842748690678,nan,nan,nan,nan,-0.35466368942912513,nan,nan,0.9344941358644736,nan,nan,nan,nan
85,ar-en,bl,10,0.5388147241657295,nan,0.2067086726437624,nan,nan,0.23954087954243644,nan,nan,-1.3862673035550712,-0.4653767533491021,0.2252341560570069,nan,nan,-2.412219993217351,-0.8076909174718184,nan,nan,nan,nan,-2.2708614146312467,nan,nan,0.9344941358644736,nan,nan,nan,nan
86,ar-en,bl,10,0.7457130873163296,nan,0.4968604845434584,nan,nan,0.1283577543208528,nan,nan,0.35983629010744017,0.3464775271609308,0.5468656356966946,nan,nan,-1.7962277103644098,0.7081914409227851,nan,nan,nan,nan,0.6034351731719355,nan,nan,0.9344941358644736,nan,nan,nan,nan
87,ar-en,bl,10,0.3319163610151295,nan,-0.7798074878152038,nan,nan,0.23954087954243644,nan,nan,-0.12034219814975049,0.10968669534550451,0.38604989587685073,nan,nan,-0.9492383214416158,0.6520476498711332,nan,nan,nan,nan,-2.2708614146312467,nan,nan,0.9344941358644736,nan,nan,nan,nan
