SEGID,LANGPAIR,ANNOTYPE,BINLABEL,MEANSCORE,NUMANNOT
90,ar-en,ad,True,0.5981646478005871,10
91,ar-en,ad,True,0.604689305211461,10
92,ar-en,ad,True,-0.8212947123498452,10
93,ar-en,ad,True,0.7455470550568476,10
94,ar-en,ad,True,-0.8342397420248708,10
95,ar-en,ad,True,-0.9415372064569787,10
96,ar-en,ad,True,0.04950406958417344,10
97,ar-en,ad,True,-0.4000562599808936,10
98,ar-en,ad,False,-1.4426725318086977,10
99,ar-en,ad,True,-0.013343591689838142,10
100,ar-en,ad,True,0.05987360832429282,10
101,ar-en,ad,False,-1.173859100292814,10
102,ar-en,ad,True,0.06346577025605382,10
103,ar-en,ad,True,-0.711227985523092,10
104,ar-en,ad,False,-1.438818354949835,10
105,ar-en,ad,True,0.8180018486955914,10
106,ar-en,ad,True,-0.34715506394385603,10
107,ar-en,ad,False,-1.1251286953279949,10
108,ar-en,ad,True,0.703166394320929,10
109,ar-en,ad,True,0.7413444794150083,10
110,ar-en,ad,True,0.31876251644679143,10
111,ar-en,ad,True,-0.4666773242730324,10
112,ar-en,ad,True,0.8477684537669777,10
113,ar-en,ad,True,0.2938406366955314,10
114,ar-en,ad,True,0.8123244425969365,10
115,ar-en,ad,True,0.03901612617615039,9
116,ar-en,ad,True,-0.8364002572808482,9
117,ar-en,ad,False,-2.2954584187090084,9
118,ar-en,ad,False,-2.0316864594409196,9
119,ar-en,ad,True,0.7168655321276289,9
120,ar-en,ad,True,-1.099812043972597,9
121,ar-en,ad,False,-1.8226299749142594,9
122,ar-en,ad,True,-0.5041317334821012,9
123,ar-en,ad,True,0.6820279700062651,9
124,ar-en,ad,True,0.7230678658201477,9
125,ar-en,ad,True,-0.9189430007209006,9
126,ar-en,ad,True,0.10410350966782245,9
127,ar-en,ad,True,0.5940571315707773,9
128,ar-en,ad,True,0.2438443811206824,9
129,ar-en,ad,True,-0.4435705548275911,9
130,ar-en,ad,True,-1.3533963165040797,9
131,ar-en,ad,True,0.2098756028544922,9
132,ar-en,ad,True,0.65751677283402,9
133,ar-en,ad,True,0.20018739176528383,9
134,ar-en,ad,True,-0.3994124382069397,9
135,ar-en,ad,True,-0.2540277669162265,9
136,ar-en,ad,True,0.0692568995736372,9
137,ar-en,ad,True,0.4947918952416283,9
138,ar-en,ad,True,0.5117651735389025,9
139,ar-en,ad,True,-0.1440085077920109,9
140,ar-en,ad,True,0.8174140764257142,9
141,ar-en,ad,True,-0.654316319522536,9
142,ar-en,ad,True,0.15725204106338875,9
143,ar-en,ad,True,-0.9295731930433949,9
144,ar-en,ad,True,0.05516461776381289,9
145,ar-en,ad,True,-0.7099926098102262,9
146,ar-en,ad,True,0.3598159355621252,9
147,ar-en,ad,True,-0.8286398403420956,9
148,ar-en,ad,True,-0.356725351206814,9
149,ar-en,ad,True,-1.1680586921591316,9
150,ar-en,ad,True,0.08430341013342013,9
151,ar-en,ad,False,-1.6790768090503767,9
152,ar-en,ad,True,-1.1092087151988879,9
153,ar-en,ad,True,-0.6670244122645042,9
154,ar-en,ad,True,-1.5577706210478124,9
155,ar-en,ad,True,0.850987151412986,9
156,ar-en,ad,True,-1.9241946892552748,9
157,ar-en,ad,True,-1.4692915147311945,9
158,ar-en,ad,False,-2.155010253327384,9
159,ar-en,ad,True,-1.5772942744804272,9
160,ar-en,ad,False,-1.6758422805607271,9
161,ar-en,ad,True,-0.7858066517902381,9
162,ar-en,ad,True,-1.2902048235423624,9
163,ar-en,ad,True,0.826798854347407,9
164,ar-en,ad,True,-0.9846929713020853,9
165,ar-en,ad,True,-0.7130965973768286,9
166,ar-en,ad,True,-1.1562855293886658,9
167,ar-en,ad,True,-0.5301459842331586,9
168,ar-en,ad,True,-0.8198591437021978,9
169,ar-en,ad,False,-1.9799550643204364,9
170,ar-en,ad,True,0.3864872765787983,9
171,ar-en,ad,True,0.41595358813334343,9
172,ar-en,ad,True,0.7662984054910476,9
173,ar-en,ad,True,-0.7920372246312558,9
174,ar-en,ad,True,-0.7709267734591574,9
175,ar-en,ad,True,-1.0512480352757523,9
176,ar-en,ad,True,-0.7981487701825811,9
177,ar-en,ad,True,0.8567290379043212,9
178,ar-en,ad,True,0.25856857719584125,9
179,ar-en,ad,True,0.31868668415829593,9
180,ar-en,ad,True,-0.3779089323713703,9
181,ar-en,ad,True,-0.1804560808708202,9
182,ar-en,ad,True,0.2208972231239483,9
183,ar-en,ad,False,-1.9368680667572253,9
184,ar-en,ad,False,-1.6572863836000684,9
185,ar-en,ad,True,0.12292250631321483,9
186,ar-en,ad,True,-0.46719326935951333,9
187,ar-en,ad,True,0.6558831952536016,9
188,ar-en,ad,True,0.3040674997012682,9
189,ar-en,ad,True,0.07866094158487463,9
190,ar-en,ad,True,0.15555145180561925,9
191,ar-en,ad,True,0.5159410510776129,9
192,ar-en,ad,True,-0.48698469236336844,9
193,ar-en,ad,True,-1.0317796036882743,9
194,ar-en,ad,True,0.15635928945054892,9
195,ar-en,ad,True,0.44668658228753283,9
196,ar-en,ad,True,-0.4343011844177737,9
197,ar-en,ad,True,-0.09580655953776569,9
198,ar-en,ad,True,-0.2701767055733584,9
199,ar-en,ad,True,0.851004190896551,9
200,ar-en,ad,True,0.06762803767993207,10
201,ar-en,ad,False,-2.2250313721758466,10
202,ar-en,ad,True,-0.3364504514253212,10
203,ar-en,ad,True,0.8641873317519597,10
204,ar-en,ad,True,0.6540438276911507,10
205,ar-en,ad,False,-1.9796039390089155,10
206,ar-en,ad,False,-2.3899552333660834,10
207,ar-en,ad,False,-1.471781178185458,10
208,ar-en,ad,True,0.19946062294848757,10
209,ar-en,ad,True,-0.760158045736205,10
210,ar-en,ad,False,-1.5810680993406403,10
211,ar-en,ad,True,-0.8695822733860071,10
212,ar-en,ad,True,-0.5679736981256236,10
213,ar-en,ad,True,0.7165674651031412,10
214,ar-en,ad,False,-1.239794473938708,10
215,ar-en,ad,True,-0.9793772910320906,10
216,ar-en,ad,False,-1.1990102515150314,10
217,ar-en,ad,False,-1.2174145503084295,10
218,ar-en,ad,True,-0.08889458857513921,10
219,ar-en,ad,True,-0.6955354926281085,10
220,ar-en,ad,True,0.10947112806028861,10
221,ar-en,ad,True,0.2839920769045135,10
222,ar-en,ad,True,0.180534635476864,10
223,ar-en,ad,False,-1.4067385783277842,10
224,ar-en,ad,False,-1.6623912901914941,10
225,ar-en,ad,True,0.5807350045999211,10
226,ar-en,ad,True,-0.4106000509738387,10
227,ar-en,ad,True,-0.13640855414059674,10
228,ar-en,ad,False,-1.5839472008826043,10
229,ar-en,ad,True,-1.311385765046325,10
230,ar-en,ad,True,0.20283561628431035,10
231,ar-en,ad,True,-0.13421555278127545,10
232,ar-en,ad,True,-0.7390286063996733,10
233,ar-en,ad,True,0.7888567695904163,10
234,ar-en,ad,True,0.8641873317519597,10
235,ar-en,ad,True,0.7827915142154918,10
236,ar-en,ad,True,0.3447712798090204,10
237,ar-en,ad,True,0.1297825529266951,10
238,ar-en,ad,True,0.7800708508670133,10
239,ar-en,ad,True,-0.2755415694097784,10
240,ar-en,ad,True,0.38507180460077917,10
241,ar-en,ad,True,0.7453453079646402,10
242,ar-en,ad,True,0.7555605105977049,10
243,ar-en,ad,True,0.5498284089117962,10
244,ar-en,ad,True,0.06812733555002479,10
245,ar-en,ad,True,-0.4173620233242004,10
246,ar-en,ad,True,0.5844555349386347,10
247,ar-en,ad,True,0.6427289529229557,10
248,ar-en,ad,False,-1.4060606888503149,10
249,ar-en,ad,True,-0.11709600239339708,10
250,ar-en,ad,True,0.47643190201877006,10
251,ar-en,ad,True,0.1175728029462515,10
252,ar-en,ad,True,-0.8248782864938375,10
253,ar-en,ad,True,0.49761335592366346,10
254,ar-en,ad,True,0.3660938009187413,10
255,ar-en,ad,True,-0.2530075135418811,10
256,ar-en,ad,True,0.23152466345725733,10
257,ar-en,ad,True,0.5795748249618171,10
258,ar-en,ad,True,-0.44787950839778706,10
259,ar-en,ad,True,-0.6938814449578528,10
260,ar-en,ad,False,-1.7286690931357256,10
261,ar-en,ad,True,0.502336442573406,10
262,ar-en,ad,True,0.6672228159008133,10
263,ar-en,ad,True,-0.17589950873992716,10
264,ar-en,ad,True,-1.247434414517994,10
265,ar-en,ad,True,-0.4742150285622618,10
266,ar-en,ad,True,-0.9862806917867285,10
267,ar-en,ad,True,-0.008454727718856636,10
268,ar-en,ad,True,0.3671733522696623,10
269,ar-en,ad,True,0.6462106679051487,10
270,ar-en,ad,True,-0.5653673065724428,10
271,ar-en,ad,True,0.6733231211425381,10
272,ar-en,ad,True,-1.1628947671735983,10
273,ar-en,ad,True,0.4774730532059799,10
274,ar-en,ad,True,0.5247420457886447,10
275,ar-en,ad,True,0.6183067404230862,10
276,ar-en,ad,True,-0.5961925644202507,10
277,ar-en,ad,True,0.552334620538065,10
278,ar-en,ad,True,-0.4274598168049355,10
279,ar-en,ad,True,0.15133076790183636,10
280,ar-en,ad,True,0.30971295023142276,10
281,ar-en,ad,True,0.6068936537468739,10
282,ar-en,ad,True,0.5554777397866898,10
283,ar-en,ad,True,0.6191454701615418,10
284,ar-en,ad,True,0.2111707516799326,10
285,ar-en,ad,True,0.6125577838353492,10
286,ar-en,ad,True,0.6147542364493387,10
287,ar-en,ad,True,0.5678628027170518,10
288,ar-en,ad,True,0.2794344686150392,10
289,ar-en,ad,True,-0.26175219305351816,10
290,ar-en,ad,True,0.7160999033697351,10
291,ar-en,ad,True,-0.8657637159839412,9
292,ar-en,ad,True,0.09984737511778463,9
293,ar-en,ad,True,-0.8568596286151974,9
294,ar-en,ad,True,0.413669167549526,9
295,ar-en,ad,True,-0.14558099358829132,9
296,ar-en,ad,True,0.4206179784195354,9
297,ar-en,ad,True,-0.8213762972517586,9
298,ar-en,ad,True,-0.1911268094621982,9
299,ar-en,ad,False,-1.878120202243269,9
300,ar-en,ad,True,0.3647176068535964,9
301,ar-en,ad,True,-0.3123251911486831,9
302,ar-en,ad,True,-1.037104412148195,9
303,ar-en,ad,False,-0.9715326123270841,9
304,ar-en,ad,True,0.6961152081009945,9
305,ar-en,ad,True,0.8754920412218479,9
306,ar-en,ad,True,0.21776601270229545,9
307,ar-en,ad,True,-0.04048352090544413,9
308,ar-en,ad,True,0.6631672600769417,9
309,ar-en,ad,True,-1.3081509803677882,9
310,ar-en,ad,True,0.4498608785941167,9
311,ar-en,ad,True,0.9508451891603426,9
312,ar-en,ad,True,-0.060132967654926546,9
313,ar-en,ad,True,0.497854671588166,9
314,ar-en,ad,True,0.6015139214992316,9
315,ar-en,ad,True,0.4934814722508012,9
316,ar-en,ad,True,-0.762160737735967,9
317,ar-en,ad,True,-0.19172455849160264,9
318,ar-en,ad,True,0.5515883289479216,9
319,ar-en,ad,True,0.5207302540684616,9
320,ar-en,ad,True,-0.267485126434663,9
321,ar-en,ad,True,0.4084944577026109,9
322,ar-en,ad,False,-0.980896227639505,9
323,ar-en,ad,True,0.009952005362249538,9
324,ar-en,ad,True,-0.5309714640678369,9
325,ar-en,ad,True,0.5600150636873751,9
326,ar-en,ad,True,0.2610317932878637,9
327,ar-en,ad,True,-0.1620211582849949,9
328,ar-en,ad,True,0.40111495250797863,9
329,ar-en,ad,True,0.10014566279196373,9
330,ar-en,ad,True,0.2504828803632124,9
331,ar-en,ad,True,0.6939515212368028,9
332,ar-en,ad,True,-0.36604659524254085,9
333,ar-en,ad,True,0.5825602894896257,9
334,ar-en,ad,True,-0.7630661592772164,9
335,ar-en,ad,True,-0.12981671241857007,9
336,ar-en,ad,True,-0.17281049095675619,9
337,ar-en,ad,True,-0.1600759158895907,9
338,ar-en,ad,True,0.474766193571069,9
339,ar-en,ad,True,0.7230307407532907,9
340,ar-en,ad,True,0.7561670051448911,9
341,ar-en,ad,True,-0.1828583476010296,9
342,ar-en,ad,True,-0.2916113485055392,9
343,ar-en,ad,True,-0.31381821890292255,9
344,ar-en,ad,True,0.5376298197363545,9
345,ar-en,ad,True,0.5570871666622252,9
346,ar-en,ad,True,0.49125990421413385,9
347,ar-en,ad,True,-0.000971709427621407,9
348,ar-en,ad,True,-0.13592903361527067,9
349,ar-en,ad,True,-0.41246375101039273,9
350,ar-en,ad,True,-1.2880648713091079,9
351,ar-en,ad,True,-0.0260430941686748,9
352,ar-en,ad,True,0.02329414796621983,9
353,ar-en,ad,True,0.7774980135906348,9
354,ar-en,ad,True,-0.8677344705766318,9
355,ar-en,ad,True,0.7697939599978629,9
356,ar-en,ad,True,0.7408764141539036,9
357,ar-en,ad,True,-0.8241150809995873,9
358,ar-en,ad,True,0.7467459371458502,9
359,ar-en,ad,True,0.27349742199104565,9
360,ar-en,ad,True,0.6223022304447591,9
361,ar-en,ad,True,0.8021764926080108,9
362,ar-en,ad,True,-1.4780786882542643,9
363,ar-en,ad,True,0.2866335500356848,9
364,ar-en,ad,True,0.028302141840079533,9
365,ar-en,ad,True,0.31024722337831817,9
366,ar-en,ad,True,0.7438529413951153,9
367,ar-en,ad,True,0.6787923541677685,9
368,ar-en,ad,True,-0.2818302522183108,9
369,ar-en,ad,True,-0.21432825981996553,9
370,ar-en,ad,True,0.7092065933548749,9
371,ar-en,ad,True,0.595781316357842,9
372,ar-en,ad,True,0.7062100200614645,9
373,ar-en,ad,True,0.5788236616725949,9
374,ar-en,ad,True,0.774922134195793,9
375,ar-en,ad,True,-0.017264456842227063,9
376,ar-en,ad,True,0.7652937331100029,9
377,ar-en,ad,False,-2.334373203764937,9
378,ar-en,ad,True,0.38795849795259735,9
379,ar-en,ad,True,-0.3388058545836925,9
380,ar-en,ad,True,0.0060608750730930154,9
381,ar-en,ad,True,0.6596019903562322,9
382,ar-en,ad,True,-0.21948380250897653,9
383,ar-en,ad,True,0.5974495604120735,9
384,ar-en,ad,True,0.21211462190967525,9
385,ar-en,ad,True,0.2091705043125408,9
386,ar-en,ad,True,0.8177822908520168,9
387,ar-en,ad,True,-0.1087511045073116,9
388,ar-en,ad,True,-0.6654388147915983,9
389,ar-en,ad,True,0.5772879342999683,9
390,ar-en,ad,True,0.19000973581850825,9
391,ar-en,ad,True,-1.4296586273575445,9
392,ar-en,ad,True,0.7529509584952118,9
393,ar-en,ad,True,0.5251434411576726,9
394,ar-en,ad,False,-1.962911405028058,9
395,ar-en,ad,False,-2.180065879957601,9
396,ar-en,ad,True,0.5757797309059851,9
397,ar-en,ad,True,0.7994356497728408,9
398,ar-en,ad,True,-0.32355204931506365,9
399,ar-en,ad,True,0.7505746558294514,9
400,ar-en,ad,True,0.728534675177138,9
401,ar-en,ad,True,-0.6250769797545725,9
402,ar-en,ad,True,-0.04159767288911934,9
403,ar-en,ad,True,-0.34858470360788324,9
404,ar-en,ad,True,0.4698830004135601,9
405,ar-en,ad,True,0.734778647981742,9
406,ar-en,ad,True,-1.0849980366147562,9
407,ar-en,ad,True,0.5185874189081753,9
408,ar-en,ad,False,-1.3421181499035995,9
409,ar-en,ad,True,0.727260255399383,9
410,ar-en,ad,True,-0.6723071450614296,9
411,ar-en,ad,True,-0.8971864473671675,9
412,ar-en,ad,True,0.03589328460081858,10
413,ar-en,ad,True,0.03746074685779481,10
414,ar-en,ad,True,0.7429171518694729,10
415,ar-en,ad,True,0.5608490485914055,10
416,ar-en,ad,True,0.8885913903236059,10
417,ar-en,ad,True,-0.7550719175014715,10
418,ar-en,ad,True,-0.8970784173259648,10
419,ar-en,ad,True,0.1709856925791226,10
420,ar-en,ad,True,-0.09427622957713062,10
421,ar-en,ad,True,0.4201847757235395,10
422,ar-en,ad,True,0.4128139530843299,10
423,ar-en,ad,True,0.23652930613946638,10
424,ar-en,ad,True,-0.6045297768779555,10
425,ar-en,ad,True,0.49612813392552485,10
426,ar-en,ad,True,-0.517213510821065,10
427,ar-en,ad,True,0.6547494184635261,10
428,ar-en,ad,True,-0.019575836122848383,10
429,ar-en,ad,True,0.3769019205934877,10
430,ar-en,ad,True,-0.3709637171524765,10
431,ar-en,ad,True,-0.8764583761320679,10
432,ar-en,ad,True,-0.4033800533543953,10
433,ar-en,ad,True,-0.8901027899182002,10
434,ar-en,ad,True,0.4061225233810745,10
435,ar-en,ad,True,-0.5377722223758128,10
436,ar-en,ad,True,-0.052144119470428386,10
437,ar-en,ad,True,-0.5082134867111346,10
438,ar-en,ad,True,-0.8440290925723637,10
439,ar-en,ad,True,0.8386482764796209,10
440,ar-en,ad,True,0.0667674707260888,10
441,ar-en,ad,True,-0.656769567480141,10
442,ar-en,ad,True,-1.1198028383128356,10
443,ar-en,ad,True,0.95064175684955,10
444,ar-en,ad,True,-0.14201429981192795,9
445,ar-en,ad,True,0.7285084119176154,9
446,ar-en,ad,True,0.7091126669056018,9
447,ar-en,ad,True,0.17670889631353248,9
448,ar-en,ad,True,0.8236830997813033,9
449,ar-en,ad,False,-1.5700122198882687,9
450,ar-en,ad,True,0.49199228513274906,9
451,ar-en,ad,False,-1.3412305513885132,9
452,ar-en,ad,False,-1.8131069055989295,9
453,ar-en,ad,True,0.17867664592408325,9
454,ar-en,ad,True,-0.2026482945609489,9
455,ar-en,ad,True,-0.6400659087828728,9
456,ar-en,ad,True,-0.20818154394385746,9
457,ar-en,ad,True,0.39318891054798044,9
458,ar-en,ad,True,-0.13166713268245894,9
459,ar-en,ad,True,0.7919676786031895,9
460,ar-en,ad,True,-0.22359618520845595,9
461,ar-en,ad,True,0.32300286826421815,9
462,ar-en,ad,True,-0.002072661279920624,9
463,ar-en,ad,True,-0.5394672307710786,9
464,ar-en,ad,False,-2.453561144336172,9
465,ar-en,ad,True,-0.05935192208103605,9
466,ar-en,ad,True,0.39831156873091406,9
467,ar-en,ad,True,-0.39450256816550766,9
468,ar-en,ad,True,0.030012122780368505,9
469,ar-en,ad,True,0.5137165460858488,9
470,ar-en,ad,True,-0.12884902572418602,9
471,ar-en,ad,True,0.7106937679828265,9
472,ar-en,ad,False,-1.7641048000493036,9
473,ar-en,ad,False,-1.4555005027009509,9
474,ar-en,ad,False,-1.267214641262309,9
475,ar-en,ad,False,-1.2749727047473458,9
476,ar-en,ad,False,-1.3115568639705308,9
477,ar-en,ad,True,-0.7728246139620081,9
478,ar-en,ad,False,-1.818024722492761,9
479,ar-en,ad,True,-1.6060767432760608,9
480,ar-en,ad,True,-0.9434617061469959,9
481,ar-en,ad,True,-0.1595903687312095,9
482,ar-en,ad,True,0.559197905170977,9
483,ar-en,ad,True,0.3003141087881406,9
484,ar-en,ad,True,0.47866565507691167,9
485,ar-en,ad,True,-0.8890769918777822,9
486,ar-en,ad,True,0.8068249850291266,9
487,ar-en,ad,True,0.7612227616024091,9
488,ar-en,ad,True,0.01923630834308792,9
489,ar-en,ad,True,0.4947767206046982,9
490,ar-en,ad,True,0.7501564547275155,9
491,ar-en,ad,True,0.23001538151767742,9
492,ar-en,ad,True,-0.6599758784369177,9
493,ar-en,ad,False,-2.250686230265114,9
494,ar-en,ad,True,0.7696772328119559,9
495,ar-en,ad,True,-0.16036414280869224,9
496,ar-en,ad,True,-1.1150785629490505,9
497,ar-en,ad,True,-0.41393785763053037,9
498,ar-en,ad,True,0.08030764840815176,9
499,ar-en,ad,True,0.0020325124685137263,9
500,ar-en,ad,True,-0.7055496611204912,9
501,ar-en,ad,True,0.7358462166629097,9
502,ar-en,ad,True,0.2959748468666691,9
503,ar-en,ad,True,0.5111852071227518,9
504,ar-en,ad,True,-1.3157694749494502,9
505,ar-en,ad,False,-1.6623064243773493,9
506,ar-en,ad,True,-0.1350460973481298,9
507,ar-en,ad,True,0.8198860594660482,9
508,ar-en,ad,False,-1.4037350165916547,9
509,ar-en,ad,True,-0.5687141682217468,9
510,ar-en,ad,True,-0.1830631210267335,9
511,ar-en,ad,True,-0.47559883371250294,9
512,ar-en,ad,True,-0.44766852670657326,9
513,ar-en,ad,True,-0.15274515310636028,9
514,ar-en,ad,True,0.6220551196429293,9
515,ar-en,ad,True,-0.1481610681327888,9
516,ar-en,ad,True,0.037464727998101646,9
517,ar-en,ad,True,0.5735111553226226,9
518,ar-en,ad,True,0.8167764346915588,9
519,ar-en,ad,True,-0.45041825053083606,9
520,ar-en,ad,True,0.4358715658391268,9
521,ar-en,ad,True,0.3279728923953985,9
522,ar-en,ad,False,-1.9637286018999818,9
523,ar-en,ad,True,-0.34190833826955164,9
524,ar-en,ad,True,0.8309712846711953,9
525,ar-en,ad,True,0.6113727542073796,9
526,ar-en,ad,True,0.3906192257105501,9
527,ar-en,ad,True,0.61648728739481,9
528,ar-en,ad,True,0.6994441874300699,9
529,ar-en,ad,True,0.041578349107373645,9
530,ar-en,ad,True,-0.6015656375386559,9
531,ar-en,ad,True,-0.9440952645989059,9
532,ar-en,ad,True,0.6616483847693488,9
533,ar-en,ad,True,0.25231803896451976,10
534,ar-en,ad,True,0.8185762010943776,10
535,ar-en,ad,True,-0.5522431777075848,10
536,ar-en,ad,True,0.14881739798189209,10
537,ar-en,ad,True,-0.6904650773433063,10
538,ar-en,ad,True,0.5557366810795028,10
539,ar-en,ad,True,-0.35008490540299614,10
540,ar-en,ad,True,0.5816978594424254,10
541,ar-en,ad,True,-1.2507768397654115,10
542,ar-en,ad,True,-0.6190647913623101,10
543,ar-en,ad,True,0.07449529456018136,10
544,ar-en,ad,True,-0.702059116658823,10
545,ar-en,ad,False,-1.4532914466174027,10
546,ar-en,ad,True,-0.9350703804623178,10
547,ar-en,ad,True,0.6736052328328519,10
548,ar-en,ad,True,0.6457939422328403,10
549,ar-en,ad,True,0.6569680247747613,10
550,ar-en,ad,True,-0.2435647849475949,10
551,ar-en,ad,True,-0.895725425662824,10
552,ar-en,ad,True,-0.5138405974643437,10
553,ar-en,ad,True,0.5089886841831435,10
554,ar-en,ad,True,0.3957234993981194,10
555,ar-en,ad,True,-0.5373965969398191,10
556,ar-en,ad,True,0.781002193048894,10
557,ar-en,ad,True,-0.3809644737959224,10
558,ar-en,ad,True,-0.7596926979176106,10
559,ar-en,ad,True,0.661798564082993,10
560,ar-en,ad,True,0.520646226864124,10
561,ar-en,ad,True,0.48083265562697636,10
562,ar-en,ad,True,0.6993415983362274,10
563,ar-en,ad,True,0.739357011769003,10
564,ar-en,ad,True,0.7039306697117269,10
565,ar-en,ad,True,0.4353839491899902,10
566,ar-en,ad,True,0.5478278060112061,10
567,ar-en,ad,True,0.26492638921763706,10
568,ar-en,ad,True,0.7175722088747735,10
569,ar-en,ad,True,0.6656953473888718,10
570,ar-en,ad,True,-0.050020307494360684,10
571,ar-en,ad,True,0.29660360373272204,10
572,ar-en,ad,False,-2.8807308115439225,10
573,ar-en,ad,True,-0.4488887443542138,9
574,ar-en,ad,True,0.23915100136141756,9
575,ar-en,ad,True,-0.35060737904094286,9
576,ar-en,ad,True,0.5643893746633432,9
577,ar-en,ad,True,0.5729918506837739,9
578,ar-en,ad,True,0.5804505614145482,9
579,ar-en,ad,True,0.15794498275242286,9
580,ar-en,ad,True,0.42412129871959114,9
581,ar-en,ad,False,-2.2182478965930383,9
582,ar-en,ad,True,-0.37719482084698913,9
583,ar-en,ad,True,-0.30805581693756623,9
584,ar-en,ad,True,0.05183812866292836,9
585,ar-en,ad,True,-0.7067931145288369,9
586,ar-en,ad,True,0.46272538810510017,9
587,ar-en,ad,True,0.7249203493042091,9
588,ar-en,ad,True,-0.33698168362011294,9
589,ar-en,ad,True,0.6480856480543379,9
590,ar-en,ad,True,-0.047294597164069425,9
591,ar-en,ad,True,0.2901782866806527,9
592,ar-en,ad,False,-1.9025844690668319,9
593,ar-en,ad,True,-0.8371065833988891,9
594,ar-en,ad,True,0.7813399102088371,9
