SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26
23,ko-en,fl,10,-1.279358035293412,-1.9661482726854809,-1.2968592188882215,0.8305003024508023,-0.022902056592262167,-1.302237117606483,nan,-0.8257056110901896,nan,-2.224247116493371,nan,-1.0933281983776912,-0.748736359922373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,ko-en,fl,10,0.49398357245002006,1.2108014485716247,0.9869881038814746,1.2236575508402427,0.6875438463276977,0.45344709600234756,nan,0.8837791194938558,nan,0.7224733982298798,nan,0.8032705161188755,0.8873790973227861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,ko-en,fl,10,0.7800064124086381,0.6097569067121723,0.5770667895381958,1.2236575508402427,0.6875438463276977,-0.021062150918958016,nan,1.1628786673443121,nan,0.7224733982298798,nan,1.2009444401262201,0.9570010316736439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,ko-en,fl,10,1.266245240338289,1.0390744366117812,0.928427916118149,1.2236575508402427,0.6875438463276977,0.31109432192595593,nan,1.1628786673443121,nan,0.7224733982298798,nan,1.2009444401262201,1.0962449003753596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,ko-en,fl,10,-0.7073123553761758,0.8673474246519376,0.4892265078932075,1.2236575508402427,0.6875438463276977,-0.021062150918958016,nan,0.9186665629751628,nan,0.7224733982298798,nan,0.7726802142721566,0.46964749121763905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,ko-en,fl,10,-1.25075575129755,0.6526886597021332,-0.8283777167816172,0.7397717066686238,0.027844079330592107,-0.021062150918958016,nan,0.43024235423686413,nan,0.7224733982298798,nan,0.007922668104186228,0.5740803927439259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,ko-en,fl,10,-0.9075283433472084,0.13750762382260256,-1.0040582800715938,1.2236575508402427,-0.022902056592262167,-0.06851307561108858,nan,1.0233288934190838,nan,0.24828848781464405,nan,0.43618689395824967,0.8177571629719282,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,ko-en,fl,10,-1.3079603192892737,0.5668251537222114,-1.0333383739532567,1.2236575508402427,0.18008248709915492,-0.11596400030321914,nan,1.1628786673443121,nan,0.7224733982298798,nan,0.43618689395824967,0.6437023270947836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,ko-en,fl,10,-1.3365626032851354,0.48096164774228967,-0.5062966840833267,1.2236575508402427,0.18008248709915492,-0.6379241719166553,nan,0.15114280638640776,nan,0.7224733982298798,nan,0.711499610578719,0.2607816881650656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,ko-en,fl,10,-1.3937671712768591,0.09457587083264168,-1.0626184678349193,-1.3167431310607574,-0.07364819251511644,-0.9700806447615692,nan,-0.4768311762771191,nan,-0.2936371240884825,nan,0.1302838754910615,-0.12213895076465248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,ko-en,fl,10,0.7228018444169145,0.9961426836218203,0.6356269773015214,1.2236575508402427,0.6875438463276977,-0.06851307561108858,nan,nan,nan,0.7224733982298798,nan,0.43618689395824967,0.15634878663877882,-1.2008681370891137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,ko-en,fl,10,-0.8503237753554848,-1.4080354838159894,-1.3261393127698842,-0.621157230064055,0.2308286230220092,-0.4006695484560025,nan,nan,nan,-2.0210250120296984,nan,-1.0933281983776912,0.4348365240422101,-1.3200391249379357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,ko-en,fl,10,1.3234498083300124,1.2108014485716247,1.1041084794081257,1.2236575508402427,0.6875438463276977,0.9754072676157838,nan,nan,nan,0.7224733982298798,nan,1.2009444401262201,1.0962449003753596,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,ko-en,fl,10,1.237642956342427,0.6097569067121723,0.7527473528281724,1.2236575508402427,0.6875438463276977,-0.5430223225323941,nan,nan,nan,0.7224733982298798,nan,0.43618689395824967,0.504458458393068,-0.18791474037412484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,ko-en,fl,10,1.3520520923258743,1.2108014485716247,0.8698677283548235,1.2236575508402427,0.6875438463276977,0.40599617131021704,nan,nan,nan,0.7224733982298798,nan,1.2009444401262201,0.9918119988490728,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,ko-en,fl,10,1.3234498083300124,1.2108014485716247,1.1626686671714512,1.2236575508402427,0.6875438463276977,0.40599617131021704,nan,nan,nan,0.7224733982298798,nan,1.2009444401262201,1.0614339331999305,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,ko-en,fl,10,0.6941995604210527,1.2108014485716247,0.050025099668265946,0.9212288982329809,0.6875438463276977,0.026388773773172544,nan,nan,nan,-0.05654466888086466,nan,-1.0933281983776912,-0.22657185229093924,-2.0052723050686634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,ko-en,fl,10,1.066029252367256,-3.0823738504244638,1.1041084794081257,1.2236575508402427,0.6875438463276977,-0.4481204731481331,nan,nan,nan,0.7224733982298798,nan,1.2009444401262201,1.0266229660245016,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,ko-en,fl,10,1.3520520923258743,1.2108014485716247,1.1333885732897884,1.2236575508402427,0.6875438463276977,0.7381526441551309,nan,nan,nan,0.7224733982298798,nan,1.2009444401262201,1.0266229660245016,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,ko-en,fl,10,1.3234498083300124,1.2108014485716247,1.1333885732897884,1.2236575508402427,0.6875438463276977,1.0228581923079143,nan,nan,nan,0.7224733982298798,nan,1.2009444401262201,1.0614339331999305,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,ko-en,fl,10,0.23656301648726383,1.2108014485716247,-0.4477364963200012,1.2236575508402427,0.6875438463276977,0.26364339723382535,nan,nan,nan,0.7224733982298798,nan,0.43618689395824967,0.15634878663877882,0.5271111867188084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,ko-en,fl,10,-1.1935511833058265,-0.5494004240167716,-1.0626184678349193,-1.1957716700178527,-1.1393170468950562,-0.06851307561108858,nan,nan,nan,0.7224733982298798,nan,-1.0933281983776912,-1.2012789332029488,-1.915894064182047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,ko-en,fl,10,1.3234498083300124,1.2108014485716247,0.9869881038814746,1.2236575508402427,0.6875438463276977,-0.21086584968748026,nan,nan,nan,-0.022674318136919246,nan,1.2009444401262201,0.8525681301473571,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,ko-en,fl,10,0.7514041284127763,0.5238934007322505,0.4013862262482192,1.0119574940151594,0.6875438463276977,-0.4481204731481331,nan,nan,nan,-0.3613778255763734,nan,-0.17561914297612666,-1.16646796602752,-1.707344835446608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,ko-en,fl,10,1.3234498083300124,0.6526886597021332,1.1333885732897884,1.2236575508402427,0.6875438463276977,0.31109432192595593,nan,nan,nan,0.7224733982298798,nan,1.2009444401262201,1.0962449003753596,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,ko-en,fl,10,-0.2210735274465251,0.7814839186720158,-0.9747781861899311,1.2236575508402427,0.6875438463276977,-0.11596400030321914,nan,nan,nan,0.3160291893025349,nan,-0.20620944482284548,0.9570010316736439,-1.975479558106458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,ko-en,fl,10,0.007744744520369369,0.9532109306318595,0.050025099668265946,0.7397717066686238,-0.5811095517436592,-0.1634149249953497,nan,nan,nan,-1.2081365941750086,nan,0.8338608179655943,0.22597072098963666,0.34835470494557513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,ko-en,fl,10,0.5511881404417437,0.352166388772407,-0.0963753697400479,1.2236575508402427,-0.022902056592262167,-0.3532186237638719,nan,nan,nan,0.7224733982298798,nan,-0.08384823743597022,0.3304036225159234,-1.4094173658245526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,ko-en,fl,10,-0.02085753947549244,-2.0090800256754417,-0.9747781861899311,1.2236575508402427,0.2815747589448635,-0.4955713978402636,nan,nan,nan,0.7224733982298798,nan,-0.5732930669834713,-0.9576021629749464,-1.707344835446608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,ko-en,fl,10,1.3234498083300124,0.7814839186720158,-0.33061612079335007,1.2236575508402427,0.18008248709915492,-0.1634149249953497,nan,nan,nan,0.7224733982298798,nan,1.2009444401262201,0.7829461957964993,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,ko-en,fl,10,-0.9361306273430702,-1.7085577547457156,-0.9747781861899311,-1.0445573437142217,0.18008248709915492,-0.4481204731481331,nan,nan,nan,0.04506638335097157,nan,-1.1545088020711287,-1.3405228019046644,-1.8265158232954302,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,ko-en,fl,10,1.3520520923258743,1.2108014485716247,1.1333885732897884,1.2236575508402427,0.6875438463276977,0.5008980206944782,nan,nan,nan,0.7224733982298798,nan,1.2009444401262201,1.0266229660245016,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,ko-en,fl,10,1.3520520923258743,0.6526886597021332,1.1333885732897884,1.2236575508402427,0.6875438463276977,0.31109432192595593,nan,nan,nan,0.7224733982298798,nan,0.8032705161188755,0.9570010316736439,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,ko-en,fl,10,0.1507561644996784,0.352166388772407,0.07930519354992871,-0.7118858258462336,0.2815747589448635,0.026388773773172544,nan,nan,nan,0.7224733982298798,nan,-0.8180154817572218,0.9570010316736439,0.4973184397566029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,ko-en,fl,10,0.5511881404417437,-1.2792402248461068,0.050025099668265946,1.2236575508402427,0.6875438463276977,-1.6818445151435275,nan,nan,nan,-0.4291185270642642,nan,0.46677719580496846,-0.05251701641379465,-0.038951005563097066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,ko-en,fl,10,-0.7073123553761758,0.4380298947523288,0.430666320129882,1.2236575508402427,0.18008248709915492,-0.4955713978402636,nan,nan,nan,0.7224733982298798,nan,-0.14502884112940784,0.7829461957964993,-0.9327334144292636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,ko-en,fl,10,-0.2210735274465251,-1.1933767188661848,-0.6234170596099777,0.07442867093264748,0.18008248709915492,-0.3532186237638719,nan,nan,nan,-1.309747646406845,nan,-1.1239185002244099,-0.05251701641379465,-0.6943914387316192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,ko-en,fl,10,-1.3365626032851354,-0.42060516504688894,-0.8869379045449427,-1.0143144784534954,0.027844079330592107,-0.8751787953773081,nan,nan,nan,-1.5807104523584081,nan,-1.460411820538317,-1.131656998852091,-1.915894064182047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,ko-en,fl,10,0.7228018444169145,0.48096164774228967,-0.0963753697400479,1.2236575508402427,0.6875438463276977,0.2161924725416948,nan,nan,nan,-0.3613778255763734,nan,0.43618689395824967,0.8525681301473571,0.08021998228572515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,ko-en,fl,10,-1.1649488993099646,0.4380298947523288,0.2549857568399053,1.2236575508402427,0.18008248709915492,-0.4006695484560025,nan,nan,nan,0.3498995400464803,nan,0.007922668104186228,0.19115975381420774,0.11001272924793071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,ko-en,fl,10,-0.9075283433472084,-0.42060516504688894,0.13786538131325426,1.2236575508402427,0.18008248709915492,-0.4955713978402636,nan,nan,nan,-0.022674318136919246,nan,-1.0015572928375347,0.8177571629719282,-0.15812199341191926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,ko-en,fl,10,-0.964732911338932,0.18043937681256345,-0.5062966840833267,-0.0767856553709835,0.07859021525344638,-0.8751787953773081,nan,nan,nan,0.7224733982298798,nan,-0.6038833688301901,-0.017706049238365735,-0.8135624265804414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,ko-en,fl,10,-0.7073123553761758,0.18043937681256345,0.10858528743159149,1.2236575508402427,0.6875438463276977,-0.3532186237638719,nan,nan,nan,0.1128070848388624,nan,-1.0627378965309724,0.7133242614456414,-0.6348059448072081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,ko-en,fl,10,1.266245240338289,0.22337112980252435,1.0748283855264629,1.2236575508402427,0.6875438463276977,0.31109432192595593,nan,nan,nan,0.7224733982298798,nan,0.43618689395824967,0.922190064498215,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,ko-en,fl,10,1.3234498083300124,1.2108014485716247,0.8991478222364863,1.2236575508402427,0.6875438463276977,0.26364339723382535,nan,nan,nan,0.7224733982298798,nan,1.2009444401262201,1.0962449003753596,0.9740023911518917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,ko-en,fl,10,0.03634702851623117,0.18043937681256345,0.050025099668265946,1.2236575508402427,0.07859021525344638,-0.1634149249953497,nan,nan,nan,0.4515105922783165,nan,0.1302838754910615,0.36521458969135234,-0.9327334144292636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,ko-en,fl,10,-0.6787100713803139,0.18043937681256345,-1.238299031124896,-0.016299924849531112,0.07859021525344638,-0.1634149249953497,nan,nan,nan,0.7224733982298798,nan,-0.8180154817572218,-1.4101447362555224,-1.1412826431647025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,ko-en,fl,10,-1.1077443313182411,-1.9661482726854809,-1.4139795944148725,0.19540013197555225,-2.6109549886578303,-0.3532186237638719,nan,nan,nan,-0.7339516837597728,nan,-1.0321475946842535,-1.3057118347292356,-1.4987956067111692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,ko-en,fl,10,0.8086086964045,0.6526886597021332,0.811307540591498,-0.9538287479320431,0.6875438463276977,0.6907017194630004,1.0862894778123917,nan,nan,nan,nan,nan,0.36521458969135234,nan,nan,nan,nan,nan,nan,nan,1.252527174129974,nan,0.6649470740761149,nan,nan,nan
72,ko-en,fl,10,0.5225858564458818,0.18043937681256345,1.0455482916448002,-0.34897144271751923,0.6875438463276977,0.35854524661808646,-0.040517753098358596,nan,nan,nan,nan,nan,-0.36581572099265486,nan,nan,nan,nan,nan,nan,nan,0.21109563967725195,nan,0.6649470740761149,nan,nan,nan
73,ko-en,fl,10,0.8372109804003617,0.13750762382260256,-0.15493555750337346,-0.1070285206317097,0.2815747589448635,0.35854524661808646,-1.0616868061112261,nan,nan,nan,nan,nan,0.19115975381420774,nan,nan,nan,nan,nan,nan,nan,1.252527174129974,nan,0.6649470740761149,nan,nan,nan
74,ko-en,fl,10,0.46538128845415827,-0.4635369180368498,-0.7112573412549661,-0.6816429605855074,0.18008248709915492,-0.5430223225323941,-1.4842395177027574,nan,nan,nan,nan,nan,-0.6791144255715151,nan,nan,nan,nan,nan,nan,nan,-0.7327016884205273,nan,0.6649470740761149,nan,nan,nan
75,ko-en,fl,10,0.5797904244376055,-0.16301464710712363,1.0455482916448002,-0.1070285206317097,0.6875438463276977,0.7856035688472615,1.0510767518464308,nan,nan,nan,nan,nan,0.922190064498215,nan,nan,nan,nan,nan,nan,nan,1.545429793194802,nan,0.49651151625548684,nan,nan,nan
76,ko-en,fl,10,0.7800064124086381,0.13750762382260256,0.9869881038814746,-0.7118858258462336,0.4338131667134263,0.8805054182315226,1.2271403816762354,nan,nan,nan,nan,nan,0.922190064498215,nan,nan,nan,nan,nan,nan,nan,1.3501613804849166,nan,0.6649470740761149,nan,nan,nan
77,ko-en,fl,10,-0.8503237753554848,0.18043937681256345,-1.1797388433615703,-1.407471726842936,-0.22588660028367927,-0.06851307561108858,-1.4490267917367965,nan,nan,nan,nan,nan,-1.549388604957238,nan,nan,nan,nan,nan,nan,nan,-0.24453065664581392,nan,-1.8615862932333058,nan,nan,nan
78,ko-en,fl,10,0.5225858564458818,0.13750762382260256,0.928427916118149,-0.046542790110257304,0.6875438463276977,0.5483489453866087,0.38203495849317276,nan,nan,nan,nan,nan,0.922190064498215,nan,nan,nan,nan,nan,nan,nan,1.545429793194802,nan,0.6649470740761149,nan,nan,nan
79,ko-en,fl,10,-0.9075283433472084,0.13750762382260256,0.3428260384848936,-0.772371556367686,-1.088570910972202,-0.4006695484560025,-1.5546649696346793,nan,nan,nan,nan,nan,-2.0367421454132426,nan,nan,nan,nan,nan,nan,nan,-1.058149042937003,nan,-1.8615862932333058,nan,nan,nan
80,ko-en,fl,10,-0.9933351953347939,0.5238934007322505,-1.0626184678349193,-0.8631001521498646,0.18008248709915492,-0.4006695484560025,-1.3786013398048746,nan,nan,nan,nan,nan,-1.2012789332029488,nan,nan,nan,nan,nan,nan,nan,-0.14689645029087123,nan,0.6649470740761149,nan,nan,nan
81,ko-en,fl,10,0.007744744520369369,0.13750762382260256,0.8405876344731608,1.2236575508402427,0.07859021525344638,0.40599617131021704,-1.2025377099750698,nan,nan,nan,nan,nan,0.7481352286210704,nan,nan,nan,nan,nan,nan,nan,-0.24453065664581392,nan,0.6649470740761149,nan,nan,nan
82,ko-en,fl,10,1.1232338203589798,0.5238934007322505,0.8698677283548235,1.2236575508402427,0.6875438463276977,-0.6853750966087858,-0.8856231762814213,nan,nan,nan,nan,nan,1.0614339331999305,nan,nan,nan,nan,nan,nan,nan,0.9270798196134983,nan,0.6649470740761149,nan,nan,nan
83,ko-en,fl,10,0.6941995604210527,0.6526886597021332,1.1041084794081257,1.2236575508402427,0.6875438463276977,0.5483489453866087,0.38203495849317276,nan,nan,nan,nan,nan,0.9570010316736439,nan,nan,nan,nan,nan,nan,nan,1.3501613804849166,nan,0.6649470740761149,nan,nan,nan
84,ko-en,fl,10,1.1518361043548415,0.6097569067121723,0.9869881038814746,1.2236575508402427,0.5353054385591348,0.7856035688472615,0.34682223252721184,nan,nan,nan,nan,nan,0.9570010316736439,nan,nan,nan,nan,nan,nan,nan,1.1223482323233838,nan,0.6649470740761149,nan,nan,nan
85,ko-en,fl,10,0.6083927084334673,-1.3651037308260285,-0.06709527585838514,-0.8933430174105907,0.2308286230220092,0.40599617131021704,1.1215022037783526,nan,nan,nan,nan,nan,0.7133242614456414,nan,nan,nan,nan,nan,nan,nan,0.8619903487102032,nan,0.5638857393837381,nan,nan,nan
86,ko-en,fl,10,0.4367790044582964,-1.6226942487657938,-0.8869379045449427,-0.6816429605855074,0.12933635117630066,-0.780276945993047,-0.3574322867920071,nan,nan,nan,nan,nan,0.19115975381420774,nan,nan,nan,nan,nan,nan,nan,0.3087298460321946,nan,-0.1772307150270253,nan,nan,nan
87,ko-en,fl,10,-1.0219374793306557,-1.8373530137155982,-1.618940251586512,-0.9840716131927694,-0.5811095517436592,-0.4481204731481331,-0.8856231762814213,nan,nan,nan,nan,nan,-0.5746815240452283,nan,nan,nan,nan,nan,nan,nan,-0.14689645029087123,nan,-2.703764082336446,nan,nan,nan
